Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年6月27日,83,2.86,1.076661507,-59.00%,23.08819076,-6.00%,22.42887033,-40.00%,64.70028765,-42.00%
2013年6月28日,83,2.77,0.317490157,-65.00%,20.02274825,-18.00%,29.7184826,-32.00%,65.71451385,-41.00%
2013年7月1日,76.95,40.21,38.41630904,232.00%,30.86851232,24.00%,230.8432681,174.00%,130.6132109,13.00%
2013年7月2日,77.55,40.96,44.81843371,282.00%,35.9260029,43.00%,314.4498467,260.00%,183.9799562,57.00%
2013年7月3日,77.35,41.01,44.56356359,280.00%,39.54806702,57.00%,327.9181347,274.00%,220.8959571,88.00%
2013年7月4日,76.95,40.96,37.01314361,221.00%,43.04335636,71.00%,264.392893,208.00%,238.4620739,102.00%
2013年7月5日,76.95,41.09,4.015968127,-36.00%,45.38063493,80.00%,241.3736937,185.00%,239.5971402,103.00%
2013年7月8日,76.95,41.05,4.015968127,-36.00%,47.59529969,89.00%,299.7470449,245.00%,241.2566879,104.00%
2013年7月9日,76.85,40.97,2.767815023,-46.00%,49.40187643,96.00%,291.7731768,236.00%,243.1305968,106.00%
2013年7月10日,76.45,40.71,3.078181281,-44.00%,51.02773549,102.00%,213.1426223,156.00%,244.7429653,107.00%
2013年7月11日,76.95,41.33,3.078181281,-44.00%,51.54649919,104.00%,8.295066652,-54.00%,246.1953499,108.00%
2013年7月12日,76.6,7.73,3.190736592,-43.00%,51.76908573,105.00%,6.655669136,-56.00%,246.5197434,109.00%
2013年7月15日,77,6.92,3.352491611,-42.00%,50.97466786,102.00%,3.037566553,-59.00%,245.8989081,108.00%
2013年7月16日,77.15,6.96,4.157787873,-35.00%,49.57281725,96.00%,6.441831819,-56.00%,244.6414647,107.00%
2013年7月17日,77.25,6.33,3.528285703,-40.00%,47.41733527,88.00%,6.029831146,-56.00%,243.2818057,106.00%
2013年7月18日,77.4,6.37,4.335804424,-34.00%,44.8943312,78.00%,7.178951415,-55.00%,242.3369662,105.00%
2013年7月19日,77.3,6.45,2.164994226,-51.00%,42.13273762,67.00%,12.16394094,-50.00%,243.0218705,106.00%
2013年7月22日,77.2,6.45,1.365576801,-57.00%,38.95624165,55.00%,18.39178835,-44.00%,244.4166448,107.00%
2013年7月23日,77.35,5.45,1.122497216,-59.00%,34.73885736,39.00%,19.73061386,-42.00%,245.8441078,108.00%
2013年7月24日,77.25,4.57,1.122497216,-59.00%,29.23427918,18.00%,19.34247365,-43.00%,246.6093727,109.00%
2013年7月25日,77.3,3.44,0.809444254,-61.00%,21.4125916,-13.00%,7.290978159,-55.00%,246.7380232,109.00%
2013年7月26日,77.25,2.4,0.809444254,-61.00%,4.362640437,-79.00%,3.373100688,-59.00%,246.4914356,109.00%
2013年7月29日,76.85,3.62,2.839718296,-46.00%,4.422276146,-78.00%,12.10371857,-50.00%,225.3412671,91.00%
2013年7月30日,77.3,4.92,2.721911093,-46.00%,4.162530227,-79.00%,14.64450325,-48.00%,183.2408999,56.00%
2013年7月31日,77.05,5.06,2.794995528,-46.00%,4.041277156,-80.00%,15.37948405,-47.00%,119.9941875,4.00%
2013年8月1日,76.95,5.06,2.731153602,-46.00%,4.041277156,-80.00%,12.48026723,-50.00%,17.43674174,-81.00%
2013年8月2日,77,5.07,2.386461816,-49.00%,4.025863752,-80.00%,2.541602171,-60.00%,16.78667767,-81.00%
2013年8月5日,76.95,4.89,2.069782597,-52.00%,4.025863752,-80.00%,4.37243278,-58.00%,16.08113801,-82.00%
2013年8月6日,76.8,4.93,1.328156617,-57.00%,4.065817067,-80.00%,8.485636511,-54.00%,16.56719638,-81.00%
2013年8月7日,76.9,5,1.076661507,-59.00%,3.422187666,-82.00%,9.937690196,-52.00%,17.05023139,-81.00%
2013年8月8日,77.1,5.28,1.587450787,-55.00%,3.381984002,-83.00%,7.602959683,-55.00%,17.02735133,-81.00%
2013年8月9日,77.7,5.87,5.079842517,-28.00%,3.488164198,-82.00%,23.22635208,-39.00%,19.39722221,-79.00%
2013年8月12日,78.35,6.61,9.223621848,4.00%,5.446988545,-75.00%,49.88558921,-11.00%,30.56686957,-70.00%
