Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2015年5月21日,2.949,32.66,0.620415087,-57.00%,2.624455649,37.00%,3.996480524,-14.00%,6.780122782,-2.00%
2015年5月22日,2.887,30.93,0.653088907,-53.00%,2.424319911,22.00%,1.117131015,-93.00%,6.667100212,-4.00%
2015年5月26日,2.822,27.77,0.747782,-41.00%,2.077684592,-4.00%,1.016598315,-96.00%,6.619942679,-5.00%
2015年5月27日,2.815,26.07,0.827766924,-30.00%,1.694279316,-33.00%,1.235266952,-90.00%,6.535980251,-6.00%
2015年5月28日,2.706,25.48,1.287828684,30.00%,1.527207731,-45.00%,3.833362292,-18.00%,6.542409938,-6.00%
2015年5月29日,2.642,24.58,1.398420709,44.00%,1.673699832,-34.00%,4.782212474,8.00%,6.450466561,-8.00%
2015年6月1日,2.649,25.47,1.240220755,24.00%,1.809374326,-24.00%,4.15271753,-9.00%,5.658982646,-23.00%
2015年6月2日,2.698,30.38,0.983963414,-10.00%,1.886206544,-18.00%,3.331558403,-32.00%,4.661264728,-43.00%
2015年6月3日,2.634,31.33,0.476912067,-76.00%,2.017941664,-9.00%,5.232143653,21.00%,4.739400828,-41.00%
2015年6月4日,2.626,28.74,0.401647009,-86.00%,2.143576974,1.00%,6.344173341,52.00%,4.685194809,-42.00%
2015年6月5日,2.59,28.31,0.557879987,-65.00%,2.284237053,12.00%,5.150266531,18.00%,4.56801253,-45.00%
2015年6月8日,2.705,40.09,0.701329937,-47.00%,2.309073115,13.00%,3.261047003,-34.00%,4.593445188,-44.00%
2015年6月9日,2.846,50.05,1.442970935,50.00%,2.311649555,14.00%,5.980644195,41.00%,5.008524413,-36.00%
2015年6月10日,2.891,43.87,1.883725585,108.00%,2.308919747,13.00%,9.035547292,126.00%,6.079837309,-15.00%
2015年6月11日,2.825,43.68,1.739793919,89.00%,2.265448272,10.00%,8.571254746,113.00%,6.661463905,-4.00%
2015年6月12日,2.75,47.46,1.064638756,1.00%,2.147028772,1.00%,6.906012607,67.00%,6.659964562,-4.00%
2015年6月15日,2.889,53.05,0.820661392,-31.00%,2.01804025,-9.00%,6.345564857,52.00%,6.591637565,-5.00%
2015年6月16日,2.894,49.77,0.891316509,-22.00%,1.88801984,-18.00%,7.043497153,71.00%,6.564296225,-6.00%
2015年6月17日,2.855,51.01,0.834981006,-29.00%,1.808076407,-24.00%,5.489843249,28.00%,6.418641587,-9.00%
2015年6月18日,2.777,53.54,0.935546044,-16.00%,1.73571687,-30.00%,1.393387994,-86.00%,6.315625524,-11.00%
2015年6月19日,2.816,49.32,0.706185471,-46.00%,1.616447479,-39.00%,1.230501691,-90.00%,6.261597418,-12.00%
2015年6月22日,2.733,43.4,0.898278353,-21.00%,1.554612468,-43.00%,1.274140288,-89.00%,6.156974512,-14.00%
2015年6月23日,2.726,41.72,0.779152155,-36.00%,1.539592745,-45.00%,1.304007856,-88.00%,6.142229271,-14.00%
2015年6月24日,2.759,41.46,0.516192522,-71.00%,1.522589888,-46.00%,2.380035296,-58.00%,6.339681187,-10.00%
2015年6月25日,2.85,42.42,0.768260581,-38.00%,1.552218396,-44.00%,1.987966103,-69.00%,6.274338632,-11.00%
2015年6月26日,2.773,35.2,0.703468208,-46.00%,1.491102072,-48.00%,1.989929536,-69.00%,6.10999878,-15.00%
2015年6月29日,2.805,36.14,0.669640859,-51.00%,1.432792885,-53.00%,1.503349419,-83.00%,6.048694991,-16.00%
2015年6月30日,2.832,36.18,0.544696907,-67.00%,1.419771338,-54.00%,1.518776831,-82.00%,6.15168853,-14.00%
2015年7月1日,2.783,34.07,0.45993356,-78.00%,1.312696722,-62.00%,1.771711364,-75.00%,6.165514295,-14.00%
2015年7月2日,2.822,34.07,0.355390489,-92.00%,1.172198461,-72.00%,2.055395758,-67.00%,6.211318337,-13.00%
2015年7月6日,2.756,32.39,0.435158454,-81.00%,0.902186659,-93.00%,1.698646046,-77.00%,6.30131184,-11.00%
2015年7月7日,2.716,33.45,0.678449055,-50.00%,0.886834869,-94.00%,1.745105138,-76.00%,6.308952615,-11.00%
2015年7月8日,2.685,32.99,0.766631906,-38.00%,0.968273412,-88.00%,2.479771717,-56.00%,5.939813539,-18.00%
2015年7月9日,2.726,27.85,0.736823452,-42.00%,0.93193815,-90.00%,2.651526496,-51.00%,4.511995459,-46.00%
2015年7月10日,2.77,26.21,0.476827516,-76.00%,0.923860396,-91.00%,2.167579256,-64.00%,2.904308663,-77.00%
2015年7月13日,2.864,31.47,0.987001277,-9.00%,0.95334004,-89.00%,2.600594009,-52.00%,2.792469792,-79.00%
2015年7月14日,2.84,31.61,1.068485283,1.00%,0.901357503,-93.00%,3.302073887,-33.00%,3.049204885,-74.00%
2015年7月15日,2.918,32.52,1.081593491,3.00%,0.941533643,-90.00%,3.690118046,-22.00%,3.255373967,-70.00%
2015年7月16日,2.854,35.09,0.755759962,-40.00%,0.940628485,-90.00%,3.657450357,-23.00%,3.231610678,-71.00%
2015年7月17日,2.87,31.69,0.419567778,-83.00%,0.980342948,-87.00%,3.975065842,-14.00%,3.282941077,-70.00%
2015年7月20日,2.823,32.08,0.515078246,-71.00%,0.982653363,-87.00%,4.342520773,-4.00%,3.337473262,-69.00%
2015年7月21日,2.882,31.59,0.497518321,-73.00%,0.99965095,-85.00%,3.835824273,-18.00%,3.29621944,-70.00%
2015年7月22日,2.897,31.3,0.403024962,-86.00%,1.009865051,-84.00%,2.006299372,-69.00%,3.381791448,-68.00%
2015年7月23日,2.816,35.8,0.513372847,-71.00%,0.990839453,-86.00%,0.767878726,-103.00%,3.383126683,-68.00%
2015年7月24日,2.776,31,0.708750111,-46.00%,0.990096263,-86.00%,1.581062785,-80.00%,3.361300452,-68.00%
2015年7月27日,2.789,31.11,0.776586376,-37.00%,0.983688397,-86.00%,2.219994749,-63.00%,3.388419057,-68.00%
2015年7月28日,2.821,27.25,0.667590533,-51.00%,0.983990372,-86.00%,2.164063521,-64.00%,3.388219659,-68.00%
2015年7月29日,2.886,28.07,0.60411628,-59.00%,1.016674517,-84.00%,1.428247813,-85.00%,3.37282952,-68.00%
2015年7月30日,2.768,36.08,0.682345367,-49.00%,1.024243788,-83.00%,0.891323241,-100.00%,3.305857873,-69.00%
2015年7月31日,2.716,36.37,0.896818376,-21.00%,1.080746979,-79.00%,1.617481325,-79.00%,3.213915049,-71.00%
2015年8月3日,2.748,34.65,0.94920531,-14.00%,1.086274972,-79.00%,2.169498802,-64.00%,3.205350178,-71.00%
2015年8月4日,2.812,37.6,0.934953261,-16.00%,1.030144584,-83.00%,2.257886971,-62.00%,3.295839468,-70.00%
2015年8月5日,2.798,34.52,0.547115783,-67.00%,0.915565813,-92.00%,2.536144824,-54.00%,3.345598937,-69.00%
2015年8月6日,2.813,33.6,0.615767229,-58.00%,0.848350207,-97.00%,2.722931206,-49.00%,3.360068014,-68.00%
2015年8月7日,2.798,33.73,0.377853305,-89.00%,0.830767286,-98.00%,3.552666643,-26.00%,3.460721702,-66.00%
2015年8月10日,2.842,34.24,0.255100921,-105.00%,0.820482868,-99.00%,3.682398681,-22.00%,3.619053952,-63.00%
2015年8月11日,2.844,31.6,0.323154452,-96.00%,0.82168144,-99.00%,2.162177943,-64.00%,3.484408053,-66.00%
2015年8月12日,2.931,24.83,0.732198662,-43.00%,0.842531973,-97.00%,2.890822734,-44.00%,3.097304121,-73.00%
2015年8月13日,2.787,37.67,0.805486983,-33.00%,0.844665072,-97.00%,3.573707733,-25.00%,3.131622295,-73.00%
2015年8月14日,2.801,37.32,0.797715739,-34.00%,0.826733127,-98.00%,3.842160239,-18.00%,3.113170038,-73.00%
2015年8月17日,2.728,37.78,1.0718479,2.00%,0.8849241,-94.00%,3.83216587,-18.00%,3.433275954,-67.00%
2015年8月18日,2.704,37.89,1.255006104,26.00%,0.924586536,-91.00%,3.157772345,-37.00%,3.948637585,-57.00%
2015年8月19日,2.716,37.82,0.622426478,-57.00%,0.905500455,-92.00%,3.559940965,-26.00%,3.814269777,-59.00%
2015年8月20日,2.755,39.03,0.54801781,-67.00%,0.912332194,-92.00%,4.251036576,-6.00%,3.793954059,-60.00%
2015年8月21日,2.676,39.96,0.414491882,-84.00%,0.999931856,-85.00%,5.134217007,18.00%,3.928034195,-57.00%
2015年8月24日,2.65,39.73,0.566735494,-64.00%,1.111145128,-77.00%,4.680587372,5.00%,3.939449381,-57.00%
2015年8月25日,2.685,35.24,0.573120302,-63.00%,1.148346674,-74.00%,1.106659524,-94.00%,3.957741753,-57.00%
2015年8月26日,2.693,25.59,0.551684258,-66.00%,1.09955132,-78.00%,0.934914197,-98.00%,3.97430984,-56.00%
2015年8月27日,2.638,26.42,0.333077288,-95.00%,1.185568684,-71.00%,1.537530452,-82.00%,4.147282049,-53.00%
2015年8月28日,2.715,29.48,0.449604626,-79.00%,1.186029786,-71.00%,1.467708804,-84.00%,4.112074228,-54.00%
2015年8月31日,2.689,29.56,0.400591563,-86.00%,1.210017855,-69.00%,1.436374662,-85.00%,4.023048618,-55.00%
2015年9月1日,2.702,29.58,0.416940859,-84.00%,1.202761756,-70.00%,1.136332897,-93.00%,3.890925791,-58.00%
2015年9月2日,2.648,29.76,0.479672889,-76.00%,1.237813884,-67.00%,0.787285535,-102.00%,3.905708865,-58.00%
2015年9月3日,2.725,30.37,0.425413117,-83.00%,1.208761058,-69.00%,0.438170998,-112.00%,3.9388372,-57.00%
2015年9月4日,2.655,33.52,0.458264902,-78.00%,1.2185672,-69.00%,0.456346207,-112.00%,3.899033448,-58.00%
2015年9月8日,2.71,34.66,0.488666758,-74.00%,1.144326085,-74.00%,0.452879625,-112.00%,3.738756971,-61.00%
2015年9月9日,2.651,36.74,0.521244971,-70.00%,1.075780045,-79.00%,0.506271497,-110.00%,3.624552264,-63.00%
2015年9月10日,2.683,35.45,0.464708425,-77.00%,0.705553288,-107.00%,0.507707684,-110.00%,3.61567936,-63.00%
2015年9月11日,2.693,31.63,0.357172899,-92.00%,0.627358145,-113.00%,0.873863992,-100.00%,3.59954881,-64.00%
2015年9月14日,2.758,33.68,0.558908937,-65.00%,0.54492039,-119.00%,1.083798099,-94.00%,3.493958512,-66.00%
2015年9月15日,2.728,34.43,0.587708499,-61.00%,0.54492039,-119.00%,1.294301698,-88.00%,2.936125337,-77.00%
2015年9月16日,2.66,35.53,0.549413942,-66.00%,0.556156547,-119.00%,1.33167507,-87.00%,1.255563946,-109.00%
2015年9月17日,2.652,31.19,0.638336839,-55.00%,0.565089765,-118.00%,1.519379379,-82.00%,1.277971172,-109.00%
2015年9月18日,2.605,29.5,0.875121752,-24.00%,0.580887814,-117.00%,1.915270889,-71.00%,1.843608643,-98.00%
2015年9月21日,2.573,26.44,0.838113882,-29.00%,0.695858221,-108.00%,2.115606792,-66.00%,2.138917928,-92.00%
2015年9月22日,2.577,24.71,0.580633861,-62.00%,0.775263351,-102.00%,2.134543386,-65.00%,2.142730798,-92.00%
2015年9月23日,2.569,22.97,0.493531276,-74.00%,0.854738076,-96.00%,2.347281481,-59.00%,2.139032431,-92.00%
2015年9月24日,2.591,23.69,0.210599145,-111.00%,0.888344101,-94.00%,3.860692463,-17.00%,2.392754489,-87.00%
2015年9月25日,2.564,16.54,0.145630766,-119.00%,0.950524553,-89.00%,4.012687794,-13.00%,2.639035044,-82.00%
2015年9月28日,2.563,16.92,0.164483191,-117.00%,0.981001593,-87.00%,2.880219552,-44.00%,2.877192574,-78.00%
2015年9月29日,2.586,14.73,0.184745446,-114.00%,0.994452047,-86.00%,2.042867472,-68.00%,3.046775882,-74.00%
2015年9月30日,2.524,18.6,0.37573991,-89.00%,1.057054721,-81.00%,1.311514501,-88.00%,3.059459558,-74.00%
2015年10月1日,2.433,24.49,0.862089555,-26.00%,1.276689469,-64.00%,4.296866898,-5.00%,3.347378416,-69.00%
2015年10月2日,2.451,25.52,0.957252569,-13.00%,1.35980607,-58.00%,5.34663984,24.00%,3.706497982,-62.00%
2015年10月5日,2.45,25.37,0.918386585,-18.00%,1.46319908,-50.00%,5.033160141,15.00%,3.95060782,-57.00%
2015年10月6日,2.47,26.43,0.499439366,-73.00%,1.474144308,-49.00%,3.776425909,-20.00%,3.949066884,-57.00%
2015年10月7日,2.474,25.58,0.236439591,-107.00%,1.508967134,-47.00%,4.462505257,-1.00%,4.085910565,-54.00%
2015年10月8日,2.498,26.48,0.279607725,-102.00%,1.484499692,-49.00%,4.875146506,11.00%,4.169611112,-53.00%
2015年10月9日,2.502,26.57,0.304260941,-98.00%,1.430045594,-53.00%,4.001406017,-13.00%,4.198869261,-52.00%
2015年10月12日,2.535,27.24,0.370308412,-90.00%,1.228272921,-68.00%,1.454385649,-84.00%,4.223528192,-51.00%
2015年10月13日,2.498,25.13,0.309711608,-98.00%,1.044381282,-82.00%,0.692372177,-105.00%,4.263095162,-51.00%
2015年10月14日,2.518,13.24,0.229033447,-108.00%,0.942380932,-90.00%,0.727385851,-104.00%,4.349765186,-49.00%
2015年10月15日,2.453,20.56,0.4352511,-81.00%,0.867040046,-95.00%,1.099142335,-94.00%,4.309459021,-50.00%
2015年10月16日,2.43,21.19,0.626622949,-56.00%,0.866571448,-95.00%,2.137992786,-65.00%,4.090608521,-54.00%
2015年10月19日,2.442,20.81,0.538087279,-68.00%,0.8709214,-95.00%,2.302650433,-60.00%,3.858035754,-59.00%
2015年10月20日,2.476,22.34,0.492918168,-74.00%,0.835396994,-98.00%,2.115619398,-66.00%,3.82845122,-59.00%
2015年10月21日,2.404,26.43,0.379663008,-89.00%,0.863035207,-96.00%,1.348058743,-87.00%,3.825550662,-59.00%
2015年10月22日,2.386,26.23,0.49406202,-74.00%,0.861379634,-96.00%,1.267056402,-89.00%,3.749383919,-61.00%
2015年10月23日,2.286,30.38,1.022416901,-5.00%,1.057037155,-81.00%,3.566966853,-25.00%,4.09287774,-54.00%
2015年10月26日,2.062,58.02,2.283158234,160.00%,1.740702544,-29.00%,11.27745555,188.00%,7.30902228,9.00%
2015年10月27日,2.092,59.18,2.286546391,160.00%,2.059810804,-5.00%,13.30668099,245.00%,9.210741316,46.00%
2015年10月28日,2.033,59.27,2.206645672,150.00%,2.432176355,23.00%,11.9757804,208.00%,10.4991046,71.00%
2015年10月29日,2.257,90.06,1.659808664,78.00%,2.475224717,26.00%,7.834228678,93.00%,10.92547507,79.00%
2015年10月30日,2.321,91.98,1.816115855,99.00%,2.472855185,26.00%,4.150537915,-9.00%,11.44665735,89.00%
2015年11月2日,2.256,91.88,1.742480163,89.00%,2.495126055,27.00%,4.041214289,-12.00%,11.8394241,97.00%
2015年11月3日,2.253,91.21,1.568992543,67.00%,2.498267341,28.00%,3.491958136,-28.00%,11.94915431,99.00%
2015年11月4日,2.262,91.41,0.40898352,-85.00%,2.481893997,26.00%,8.28188357,105.00%,11.8310895,97.00%
2015年11月5日,2.364,91.95,0.700596546,-47.00%,2.419416328,22.00%,9.185018404,130.00%,11.60787766,93.00%
2015年11月6日,2.371,65.86,0.861294096,-26.00%,2.347780849,16.00%,8.148023479,102.00%,11.34803773,87.00%
2015年11月9日,2.3,70.35,0.78702986,-35.00%,2.227299124,7.00%,6.093319301,45.00%,11.13628328,83.00%
2015年11月10日,2.32,66.35,0.644559757,-54.00%,2.129490406,0.00%,2.453645267,-56.00%,10.9167656,79.00%
2015年11月11日,2.263,41.02,0.639772209,-55.00%,1.99403478,-10.00%,1.360772242,-87.00%,10.61142367,73.00%
2015年11月12日,2.26,37.47,0.649529306,-53.00%,1.915764044,-16.00%,1.446016891,-84.00%,10.47242776,70.00%
2015年11月13日,2.361,41.4,0.597640962,-60.00%,1.864771799,-20.00%,1.021749899,-96.00%,10.48906869,71.00%
2015年11月16日,2.385,41.28,0.80101955,-34.00%,1.812772369,-24.00%,1.107144898,-94.00%,10.35363221,68.00%
2015年11月17日,2.371,41.8,0.870525359,-25.00%,1.701394886,-32.00%,1.668738397,-78.00%,10.15416611,64.00%
2015年11月18日,2.347,35.03,0.701387425,-47.00%,1.657927368,-36.00%,1.578304675,-81.00%,9.91641902,60.00%
2015年11月19日,2.276,38.37,0.604566622,-59.00%,1.607666501,-39.00%,1.705922112,-77.00%,9.833146915,58.00%
2015年11月20日,2.145,46.89,1.401293802,45.00%,1.668151441,-35.00%,4.409291125,-2.00%,9.862102299,58.00%
2015年11月23日,2.21,50.54,1.335550942,36.00%,1.503981148,-47.00%,5.189916926,20.00%,9.012607598,42.00%
2015年11月24日,2.2,49.16,1.103779543,6.00%,1.375591299,-57.00%,5.14706936,18.00%,7.939159183,21.00%
2015年11月25日,2.206,49.25,0.660776271,-52.00%,1.070600854,-80.00%,5.282161477,22.00%,6.839207736,0.00%
2015年11月27日,2.212,40.92,0.39902842,-86.00%,1.098542446,-78.00%,6.183556054,47.00%,6.643256481,-4.00%
2015年11月30日,2.235,40.95,0.189326385,-113.00%,1.102687879,-77.00%,6.78259337,64.00%,6.233703092,-12.00%
2015年12月1日,2.231,41.06,0.21936709,-110.00%,1.113378585,-77.00%,5.38247478,25.00%,5.633424502,-24.00%
2015年12月2日,2.165,42.94,0.395959998,-86.00%,1.181924176,-72.00%,2.669173113,-50.00%,4.920450684,-38.00%
2015年12月3日,2.181,41.52,0.437676045,-81.00%,1.227121291,-68.00%,1.630112463,-79.00%,4.90013083,-38.00%
2015年12月4日,2.186,25.23,0.447154202,-80.00%,1.20909677,-69.00%,1.758948093,-76.00%,4.977605714,-37.00%
2015年12月7日,2.067,34.88,0.859337419,-26.00%,1.31959562,-61.00%,3.34067801,-32.00%,4.976748756,-37.00%
2015年12月8日,2.07,35.19,0.853653044,-27.00%,1.441776963,-52.00%,3.351974828,-31.00%,4.998865475,-36.00%
2015年12月9日,2.062,34.78,0.91244042,-19.00%,1.527293488,-45.00%,3.381325329,-31.00%,5.053400556,-35.00%
2015年12月10日,2.015,35.08,0.899511868,-21.00%,1.683910252,-34.00%,2.779530496,-47.00%,5.091569578,-35.00%
2015年12月11日,1.99,32.77,0.513647661,-71.00%,1.841362782,-22.00%,2.361461571,-59.00%,5.135761449,-34.00%
2015年12月14日,1.894,37.23,1.006819309,-7.00%,2.022734803,-8.00%,2.687169405,-50.00%,5.217250287,-32.00%
2015年12月15日,1.822,38.41,1.377907283,42.00%,2.215903867,6.00%,4.378495564,-3.00%,5.676833819,-23.00%
2015年12月16日,1.79,34.99,1.411328566,46.00%,2.38094,19.00%,5.2646623,22.00%,6.102504732,-15.00%
2015年12月17日,1.755,31.89,1.327108858,35.00%,2.538627992,31.00%,5.38089427,25.00%,6.370609987,-10.00%
2015年12月18日,1.767,29.45,0.789816991,-35.00%,2.671758209,41.00%,3.86583768,-17.00%,6.3245522,-11.00%
2015年12月21日,1.911,59.32,0.887099543,-22.00%,2.702136225,43.00%,4.200456209,-8.00%,5.976973726,-17.00%
2015年12月22日,1.888,59.26,1.024239191,-4.00%,2.688509532,42.00%,3.856256904,-17.00%,5.717828684,-22.00%
2015年12月23日,1.983,66.28,1.38726851,43.00%,2.618468295,37.00%,3.75628898,-20.00%,5.993928151,-17.00%
2015年12月24日,2.029,67.15,1.424593584,48.00%,2.526829036,30.00%,4.109812304,-10.00%,6.342821301,-10.00%
2015年12月28日,2.228,74.97,1.92173097,113.00%,2.54414994,31.00%,5.732515445,35.00%,7.150855568,6.00%
2015年12月29日,2.372,69.62,2.786344702,225.00%,2.741226794,46.00%,9.680121993,144.00%,9.188073507,45.00%
2015年12月30日,2.214,84.68,2.254390277,156.00%,2.724509337,45.00%,8.356463075,107.00%,9.575764984,53.00%
2015年12月31日,2.337,81.63,1.906184041,111.00%,2.908570995,59.00%,7.141320102,74.00%,9.510792108,52.00%
2016年1月4日,2.334,82.55,1.010097817,-6.00%,3.061942232,70.00%,9.187887021,130.00%,9.114379525,44.00%
2016年1月5日,2.325,78.95,0.851477586,-27.00%,3.189532045,80.00%,11.68028726,200.00%,8.766312792,37.00%
2016年1月6日,2.267,81.07,0.762280578,-39.00%,3.287293388,87.00%,9.620783653,142.00%,8.82983696,38.00%
2016年1月7日,2.382,81.12,0.5836122,-62.00%,3.489473381,102.00%,7.345751966,79.00%,9.035531402,42.00%
2016年1月8日,2.472,81.62,1.088255117,4.00%,3.771804713,124.00%,2.8453746,-45.00%,8.972561856,41.00%
2016年1月11日,2.396,73.15,1.096265515,5.00%,3.912822903,134.00%,3.115551621,-38.00%,8.898285202,40.00%
2016年1月12日,2.257,73.07,1.29835231,31.00%,3.920982386,135.00%,4.078823146,-11.00%,8.460689125,31.00%
2016年1月13日,2.269,62.22,1.291580241,30.00%,3.858294071,130.00%,4.132410891,-10.00%,8.38927935,30.00%
2016年1月14日,2.139,61.57,1.841897196,102.00%,3.671433457,116.00%,4.361084901,-3.00%,8.578306424,33.00%
2016年1月15日,2.1,61.48,1.664369286,79.00%,3.417991169,97.00%,4.330555649,-4.00%,8.646544031,35.00%
2016年1月19日,2.091,61.47,1.218616396,21.00%,3.065156229,70.00%,3.890579944,-16.00%,8.659857256,35.00%
2016年1月20日,2.118,62.16,1.030479345,-4.00%,2.650892219,39.00%,4.740734615,7.00%,8.500720308,32.00%
2016年1月21日,2.138,53.31,0.30870102,-98.00%,2.429520284,22.00%,8.549709058,113.00%,9.124345818,44.00%
2016年1月22日,2.139,45.39,0.30870102,-98.00%,2.122780649,-1.00%,8.405638359,109.00%,9.748410658,56.00%
2016年1月25日,2.158,46.15,0.361074397,-91.00%,1.935921935,-15.00%,6.287734168,50.00%,10.26769446,66.00%
2016年1月26日,2.18,36.8,0.33262303,-95.00%,1.787999152,-26.00%,4.472527317,0.00%,10.71944752,75.00%
2016年1月27日,2.189,36.71,0.330464401,-95.00%,1.798477172,-25.00%,0.306651241,-116.00%,10.77536274,76.00%
2016年1月28日,2.182,15.87,0.293502436,-100.00%,1.744564168,-29.00%,0.36523188,-114.00%,9.250991806,47.00%
2016年1月29日,2.298,27.11,0.784245676,-36.00%,1.757004739,-28.00%,2.908107605,-44.00%,8.041779583,23.00%
2016年2月1日,2.152,48.91,0.80171137,-34.00%,1.742173996,-29.00%,3.694785621,-22.00%,7.195274052,6.00%
2016年2月2日,2.025,59.15,1.388176473,43.00%,1.838489463,-22.00%,6.313591289,51.00%,7.408461048,11.00%
2016年2月3日,2.038,58.93,1.595305112,70.00%,1.889894734,-18.00%,7.399357375,81.00%,7.806363488,18.00%
2016年2月4日,1.972,60.58,1.847399903,103.00%,2.034701905,-7.00%,6.763128238,63.00%,8.411183549,30.00%
2016年2月5日,2.063,66.86,0.937160819,-16.00%,1.937289784,-15.00%,6.244142652,49.00%,8.292925984,28.00%
2016年2月8日,2.14,70.25,0.872179615,-24.00%,1.572167769,-42.00%,5.96246587,41.00%,8.294673921,28.00%
2016年2月9日,2.098,70.74,0.899590307,-21.00%,1.289744699,-63.00%,6.497274178,56.00%,8.28788797,28.00%
2016年2月10日,2.046,71.56,0.89012826,-22.00%,1.246771346,-67.00%,6.026721752,43.00%,8.204216131,26.00%
2016年2月11日,1.994,62.35,0.779915072,-36.00%,1.212286053,-69.00%,0.832268041,-101.00%,8.126330702,25.00%
2016年2月12日,1.966,54.62,1.019059331,-5.00%,1.314316364,-62.00%,1.212316037,-91.00%,7.423953459,11.00%
2016年2月16日,1.903,47.77,1.060417125,0.00%,1.496379842,-48.00%,1.587133634,-80.00%,6.898674288,1.00%
2016年2月17日,1.942,49.57,0.765961043,-38.00%,1.59145176,-41.00%,1.909501129,-71.00%,6.772994484,-2.00%
2016年2月18日,1.852,52.71,0.788603627,-35.00%,1.790491861,-26.00%,2.048045989,-68.00%,6.73452606,-3.00%
2016年2月19日,1.804,42.82,0.937300635,-16.00%,2.010528595,-9.00%,1.887101515,-72.00%,6.48167281,-7.00%
2016年2月22日,1.821,33.69,0.81556047,-32.00%,2.150606703,1.00%,1.75537204,-76.00%,6.178790884,-13.00%
2016年2月23日,1.782,33.74,0.885814608,-23.00%,2.28932243,12.00%,1.01094316,-96.00%,5.888743654,-19.00%
2016年2月24日,1.778,34.43,0.431553102,-82.00%,2.365606554,18.00%,2.825083344,-46.00%,5.777268446,-21.00%
2016年2月25日,1.711,36.27,0.594936232,-60.00%,2.471250979,26.00%,3.027324138,-40.00%,5.511529797,-26.00%
2016年2月26日,1.791,49.61,0.572944395,-63.00%,2.433344832,23.00%,2.648628443,-51.00%,5.186902429,-33.00%
2016年2月29日,1.711,51.97,0.5690607,-64.00%,2.231831339,8.00%,2.367264833,-59.00%,5.316674333,-30.00%
2016年3月1日,1.742,51.51,0.527129282,-69.00%,2.163035871,2.00%,0.92209991,-99.00%,5.477797212,-27.00%
2016年3月2日,1.678,49.52,0.603782477,-59.00%,2.264438139,10.00%,0.422797192,-113.00%,5.281813815,-31.00%
2016年3月3日,1.639,49.26,0.828728375,-30.00%,2.363073229,17.00%,1.698854407,-77.00%,4.573223064,-45.00%
2016年3月4日,1.666,50.32,0.569131549,-64.00%,2.439135595,23.00%,1.704377903,-77.00%,2.782801665,-80.00%
2016年3月7日,1.69,51.28,0.539733267,-68.00%,2.378602004,19.00%,1.757523439,-76.00%,2.816899999,-79.00%
2016年3月8日,1.712,52.27,0.386243447,-88.00%,2.129266175,0.00%,2.262437432,-62.00%,3.039014633,-75.00%
2016年3月9日,1.752,49.58,0.614357811,-58.00%,1.859226664,-20.00%,2.267729269,-61.00%,2.990345151,-76.00%
2016年3月10日,1.788,43.98,0.692507097,-48.00%,1.614005635,-39.00%,1.606349433,-80.00%,2.916796777,-77.00%
2016年3月11日,1.822,35.04,0.765829433,-38.00%,1.424508115,-53.00%,2.076913505,-67.00%,2.912285273,-77.00%
2016年3月14日,1.819,34.63,0.663972048,-51.00%,1.251585323,-66.00%,2.045607982,-68.00%,2.668639274,-82.00%
2016年3月15日,1.851,23.72,0.535477058,-68.00%,1.190498688,-71.00%,1.223600894,-90.00%,2.323089095,-89.00%
2016年3月16日,1.868,11.83,0.439537575,-81.00%,1.069508559,-80.00%,1.853533873,-73.00%,2.398904893,-87.00%
2016年3月17日,1.936,16.48,0.67509786,-50.00%,1.195479367,-70.00%,1.821985025,-74.00%,2.340619064,-88.00%
2016年3月18日,1.907,23.81,0.654476524,-53.00%,1.288823993,-63.00%,1.462067537,-84.00%,2.064737819,-94.00%
2016年3月21日,1.828,38.29,0.616209055,-58.00%,1.292501601,-63.00%,1.375266151,-86.00%,1.935934238,-96.00%
2016年3月22日,1.863,37.8,0.594020606,-61.00%,1.330933855,-60.00%,1.319947962,-88.00%,1.651236186,-102.00%
2016年3月23日,1.794,43.51,0.816178216,-32.00%,1.332208803,-60.00%,1.235648971,-90.00%,1.710383129,-100.00%
2016年3月24日,1.806,42.3,0.651945765,-53.00%,1.310971889,-62.00%,1.240699741,-90.00%,1.714178908,-100.00%
2016年3月28日,1.848,44.21,0.405642601,-85.00%,1.330959765,-60.00%,2.08305477,-67.00%,1.858548947,-98.00%
2016年3月29日,1.903,46,0.62678379,-56.00%,1.361602492,-58.00%,2.083985809,-67.00%,1.854249541,-98.00%
2016年3月30日,1.996,51.94,1.173408573,15.00%,1.518460758,-46.00%,4.052677064,-12.00%,2.661326307,-82.00%
2016年3月31日,1.959,50.5,1.104783635,6.00%,1.526233661,-46.00%,4.70640159,6.00%,3.097806052,-73.00%
2016年4月1日,1.956,49.58,0.818644538,-31.00%,1.433104808,-53.00%,4.572599385,2.00%,3.091391427,-74.00%
2016年4月4日,1.998,41.97,0.548863262,-67.00%,1.38783706,-56.00%,3.958445828,-15.00%,3.100275358,-73.00%
2016年4月5日,1.954,44.82,0.317426653,-97.00%,1.2845916,-64.00%,5.16031108,19.00%,3.303281625,-69.00%
