Date,Price,Open,High,Low,Vol.,Change %,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,Vol2_5D_SD minus Vol_20D_SD,SPX_Price,SPX and HSI 比例,input1 動能差,input 5,SHComp_input 3 Price,SHComp_Vol.,SHComp_Change %,CNH input 2 Price,Change %,input 7 deviation,US10yT_input 4 Price,US10yT_Change %,label 1 N+1到N+5天短期(5D)vol of vol 的標準化平均減 N到N-4短期(5D)vol of vol 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 (Ken)
2015/4/15,27618.82,27693.25,27807.98,27442.52,4.05,0.0021,0.0020779159,0.2888161866,0.6353830339,0.1959204877,1.853029576,0.9086884393,-0.5725996897,0.5972574068,2.332370633,-2.904970322,2095.84,13.17792389,-12.41347668,13.13236073,4084.16,61.3,-0.0124,6.2008,-0.0023,-0.0125090898,1.9,-0.0155,-1.060391427,-0.0444226864,-0.0080520964
2015/4/16,27739.71,27557.29,27787.98,27470.1,3.37,0.0044,0.0043675362,0.2500916277,-0.077330323,0.1960789337,1.626624113,0.9026596554,-0.3414876928,0.6306755666,2.102759095,-2.444246788,2106.63,13.16781305,21.29979874,13.17748105,4194.82,55.12,0.0271,6.1884,-0.002,0.026734354,1.89,-0.0053,-0.7548240992,-0.0006455591,-0.0050427325
2015/4/17,27653.12,27808.24,27969.41,27597.68,3.2,-0.0031,-0.0031264,0.2493567868,-0.2486685062,0.1968248612,1.475202185,0.8223342524,-1.563395294,0.6406346605,1.841381051,-3.404776345,2104.99,13.13693652,64.9947866,13.19654291,4287.3,70.17,0.022,6.1928,0.0007,0.0218067334,1.895,0.0026,0.0122715579,0.0057229069,-0.007158666
2015/4/20,27094.93,27770.79,27770.79,26959.77,3.48,-0.0202,-0.0203919352,0.1762819595,-1.447343736,0.2197334052,1.781548067,0.9087851292,0.72700347,0.6759257089,1.751381961,-1.024378491,2081.18,13.01902286,245.3995415,13.13473946,4217.08,85.71,-0.0164,6.1959,0.0005,-0.0165142188,1.865,-0.0158,-0.4919023547,0.0810559331,-0.0018017199
2015/4/21,27850.49,27404.15,27925.36,27404.15,2.82,0.0279,0.027503935,0.2730811693,0.5924137687,0.2311694306,1.771790277,0.6847966157,-1.656442493,0.7249125005,1.730075284,-3.386517777,2100.4,13.25961245,-505.3343806,13.15226175,4293.62,63.45,0.0182,6.197,0.0002,0.0179872546,1.886,0.0083,0.3818669222,-0.0491404652,-0.0235848419
2015/4/22,27933.85,27821.32,28048.46,27727.86,2.44,0.003,0.0029886546,0.2731559578,0.7220832386,0.2283864763,1.515155892,0.6323230259,-1.250144529,0.7531811697,1.631622722,-2.881767251,2097.29,13.31902121,-124.5973947,13.18048122,4398.49,68.03,0.0244,6.195,-0.0003,0.0241311002,1.911,0.0133,1.018590056,-0.0810808094,-0.0523183519
2015/4/23,27827.7,28112.38,28213.63,27804.03,2.52,-0.0038,-0.0038072876,0.2753544693,0.6130119945,0.2314236631,1.410240782,0.670921802,-0.6240124507,0.7725928869,1.519943134,-2.143955585,2107.96,13.2012467,248.2639563,13.18716795,4414.51,66.73,0.0036,6.1908,-0.0007,0.0036355424,1.982,0.0372,1.279534484,-0.1103251773,-0.0844167765
2015/4/24,28060.98,27978.39,28089.37,27591.57,2.49,0.0084,0.0083480717,0.2775249129,0.5091090998,0.2282817688,1.215949118,0.6998633658,-0.1789407336,0.7750454068,1.36985855,-1.548799284,2112.93,13.28060087,-167.6698039,13.21590082,4393.69,62.86,-0.0047,6.1968,0.001,-0.0047274219,1.954,-0.0141,0.7946126932,-0.1421639133,-0.1197186941
2015/4/27,28433.59,28245.14,28588.52,28245.14,2.88,0.0133,0.0131911935,0.1875729533,-1.786889378,0.2292180904,1.121236279,0.6197832335,-1.218771102,0.7677537086,1.209911614,-2.428682716,2117.69,13.42670079,-309.3943399,13.29743641,4527.4,67.11,0.0304,6.2168,0.0032,0.0299784026,1.914,-0.0205,1.164611811,-0.070340684,-0.1401056232
2015/4/28,28442.75,28448.22,28548.45,28251.99,3.14,0.0003,0.0003221023,0.1060952272,-1.549158996,0.2284886669,1.010262895,1.207583569,1.774281726,0.7441950755,1.011049014,0.7632327124,2108.92,13.48687954,-126.9121659,13.34288982,4476.21,76.77,-0.0113,6.2046,-0.002,-0.0113711171,1.926,0.0091,-0.0302381231,0.0072431537,-0.1106023232
2015/4/29,28400.34,28453.1,28453.1,28201.76,2.16,-0.0015,-0.0014921781,0.1138281788,-0.9390526385,0.228999617,0.9378417692,1.322750272,1.255926303,0.705695123,0.7683574467,0.4875688561,2114.76,13.42958066,121.1733765,13.36500171,4476.62,51.98,0.0001,6.2016,-0.0005,9.159115057E-005,2.003,0.04,-0.8640251194,-0.0054652286,-0.0837121981
2015/4/30,28133,28289.14,28317.87,27997.9,2.64,-0.0094,-0.0094578524,0.1401251879,-0.3532721488,0.2346644983,0.9764534546,1.119081698,0.398184929,0.6756820168,0.5628643314,-0.1646794025,2106.85,13.35311009,161.112017,13.39537439,4441.66,52.67,-0.0078,6.2082,0.0011,-0.0078401169,2.046,0.0215,-0.9872829878,-0.0286638467,-0.0535679508
2015/5/4,28123.82,28231.26,28343.74,28017.2,2.06,-0.0003,-0.0003263604,0.129183451,-0.1927874552,0.2353226268,0.9197804874,0.5086718167,-1.219095126,0.6254028958,0.2482061411,-1.467301267,2108.29,13.33963544,28.40847853,13.40718131,4480.46,49.42,0.0087,6.2118,0.0001,0.0086975393,2.035,-0.0054,-0.2346003305,-0.0099729299,-0.0161504786
2015/5/5,27755.54,28295.72,28316.63,27598.17,2.36,-0.0131,-0.0131814442,0.0969293016,-1.165054746,0.2449570025,1.125276622,0.2766390351,-1.314550084,0.553094721,-0.2452862063,-1.069263877,2114.49,13.12635198,450.9857397,13.34711154,4298.71,57.29,-0.0406,6.2073,-0.0007,-0.041410742,2.146,0.0162,0.2691336248,0.0350979764,0.0147950087
2015/5/6,27640.91,27698.1,28054.68,27570.41,2.34,-0.0041,-0.0041385383,0.0866257851,-1.209327769,0.2468704046,1.283868473,0.350648784,-0.7692437258,0.4198442634,-1.275721646,0.5064779201,2089.46,13.22873374,-213.9225901,13.29548238,4229.27,48.17,-0.0162,6.203,-0.0007,-0.0162855764,2.182,0.0168,0.9129757479,0.0605686367,0.033856041
2015/5/7,27289.97,27567.62,27604.49,27207.28,1.95,-0.0127,-0.0127776862,0.0889510253,-0.7888177958,0.2211636734,0.2232442332,0.390653907,-0.4069378474,0.373128169,-1.756281571,1.349343724,2080.15,13.11923179,227.7804889,13.23341261,4112.21,39.46,-0.0277,6.2135,0.0017,-0.0280688045,2.252,0.0321,0.9963805997,0.0678692335,0.0484573086
2015/5/8,27577.34,27557.52,27652.62,27367.11,1.87,0.0105,0.0104751856,0.1556171432,1.472165292,0.2040755788,-0.5982862784,0.4761364974,0.8040929669,0.3487184084,-1.893636996,2.697729963,2088,13.20753831,-184.3840305,13.20429825,4205.92,39.74,0.0228,6.2088,-0.0008,0.0225324598,2.178,-0.0329,0.5879887503,0.0073406349,0.0514964368
2015/5/11,27718.2,27837.04,27837.28,27582.23,1.59,0.0051,0.0050948161,0.1679293499,1.240180747,0.2005804812,-0.9326285312,0.6236086428,1.504163768,0.3089715872,-1.986847895,3.491011663,2116.1,13.09871934,230.2718266,13.15611503,4333.58,48.88,0.0304,6.2128,0.0006,0.0299009336,2.142,-0.0165,-0.2951954465,0.0005190184,0.0492378472
2015/5/12,27407.18,27664.18,27693.63,27395.91,1.58,-0.0112,-0.0112842143,0.1610130864,0.7134474249,0.1793559769,-2.069202662,0.6449465342,1.108340711,0.303310535,-1.814436588,2.922777299,2105.33,13.01799718,169.9467927,13.13444407,4401.22,52.19,0.0156,6.21,-0.0005,0.015487785,2.287,0.0693,-0.974034003,0.009826979,0.0388127874
2015/5/13,27249.28,27473.5,27524.82,27191.03,2.15,-0.0058,-0.0057779241,0.1624615044,0.4647125067,0.1711497085,-2.175484491,0.5215211951,-0.0935585628,0.339190478,-1.440963241,1.347404679,2099.12,12.9812874,77.05823752,13.0849548,4375.76,51.05,-0.0058,6.2005,-0.0015,-0.0058015562,2.247,-0.0175,-0.9739819171,0.009506535,0.0247736175
2015/5/14,27286.55,27395.92,27397.67,27192.93,1.57,0.0014,0.0013668081,0.13708021,-1.662511675,0.1710223774,-1.944246301,0.1884880358,-1.652777738,0.3704071242,-1.148910252,-0.5038674859,2098.48,13.00300694,-45.57802393,13.06170983,4378.31,44.91,0.0006,6.2046,0.0007,0.0005825862,2.295,0.0214,-0.7145710734,0.0417638329,0.0220237841
2015/5/15,27822.28,27459.58,27928.6,27315.1,1.81,0.0196,0.0194432318,0.1863047396,1.324164824,0.1846643969,-1.2987653,0.2798907792,-0.8319582423,0.380778827,-0.9950198055,0.1630615632,2121.1,13.11691104,-241.6019831,13.04358438,4308.69,43.97,-0.0159,6.2034,-0.0002,-0.0160288916,2.235,-0.0261,-0.3794850417,-0.0137060576,0.0096409039
2015/5/18,27591.25,27792.44,27792.44,27435.57,1.42,-0.0083,-0.0083384451,0.195382301,1.170108034,0.1868047496,-1.163585583,0.3654046583,-0.1884983222,0.3889804673,-0.8672584579,0.6787601358,2122.73,12.99800257,252.410565,13.02344102,4283.49,38.01,-0.0058,6.2059,0.0004,-0.0058658157,2.148,-0.0389,-0.0714094868,-0.0347375087,-0.007803576
2015/5/19,27693.54,27597.07,27765.55,27500.76,1.61,0.0037,0.0037004795,0.1729715721,0.0940178974,0.1710235319,-1.586145753,0.3598955151,0.1370387232,0.418920433,-0.6381500115,0.7751887346,2129.2,13.00654706,-18.19292336,13.021151,4417.55,43.67,0.0313,6.2093,0.0005,0.0308171459,2.234,0.0377,0.018627053,-0.0157033885,-0.0135718818
2015/5/20,27585.05,27751.44,27751.44,27490.33,1.52,-0.0039,-0.0039252137,0.1681013741,-0.173492193,0.1402716129,-2.22649827,0.3537992489,0.5823870294,0.4852878413,-0.2225392482,0.8049262775,2127.83,12.96393509,90.67103053,13.01768054,4446.29,51.41,0.0065,6.2056,-0.0006,0.0064847968,2.29,0.0251,0.1218360648,0.0035704456,-0.0002962197
2015/5/21,27523.72,27507.32,27611.72,27393.31,1.26,-0.0022,-0.002225781,0.1714602275,-0.639304819,0.1397823379,-1.899120145,0.1833467089,-1.60156341,0.5360019939,0.1236475034,-1.725210913,2125.85,12.94715996,35.66140852,13.00651114,4529.42,46.5,0.0187,6.1971,-0.0014,0.0185238554,2.257,-0.0144,0.7054453893,0.0138946331,0.0065108178
2015/5/22,27992.83,27723.67,28041.32,27696.97,1.96,0.017,0.0169002276,0.1550779353,-1.203520896,0.1525021568,-1.357101728,0.2310996277,-0.7925792933,0.5551310567,0.3167854531,-1.109364746,2130.82,13.13711623,-404.762615,13.01055218,4657.6,65.56,0.0283,6.202,0.0008,0.027906398,2.195,-0.0275,1.015997468,0.0390853266,0.0215645799
2015/5/26,28249.86,28462.32,28524.6,28237.49,2.75,0.0092,0.0091400959,0.1356128524,-1.597511778,0.1530816298,-1.204506188,0.2487429091,-0.3407826378,0.5682679042,0.4987209205,-0.8395035583,2126.06,13.28742369,-319.5626732,13.0684364,4910.9,70.49,0.0202,6.2094,0.0011,0.0529569304,2.215,0.0091,1.125078675,0.0651292274,0.0400972875
2015/5/27,28081.21,28214.66,28214.66,27982.14,1.92,-0.006,-0.0059878324,0.1560885286,-0.0837332996,0.1467254198,-1.241181326,0.2236439113,-0.3840805657,0.5800178985,0.6988990906,-1.082979656,2104.2,13.34531413,-121.8130818,13.13618982,4941.71,68.12,0.0063,6.2053,-0.0007,0.0062542008,2.142,-0.0281,1.032710708,0.0514878758,0.0503082208
2015/5/28,27454.31,28162.25,28162.25,27242.11,3.16,-0.0223,-0.022577501,0.2401195546,1.697511626,0.1660158768,-0.6384153455,0.640098182,1.774377681,0.5703099652,0.7601211079,1.014256573,2123.48,12.92892328,884.1976565,13.12918746,4620.27,78.3,-0.065,6.2043,-0.0002,-0.0672582802,2.13,-0.0056,0.6685082203,-0.0629477375,0.0054999974
2015/5/29,27424.19,27398.28,27604.27,27255.89,3.14,-0.0011,-0.0010976978,0.2398754323,1.078656525,0.1660304901,-0.5652831463,0.8023751988,1.36769754,0.5552659096,0.7642129497,0.6034845907,2120.79,12.93112001,-4.658803615,13.12597947,4611.74,61.13,-0.0018,6.2035,-0.0001,-0.0018479188,2.135,0.0023,-0.1328634561,-0.0865714974,-0.0320509257
2015/6/1,27597.16,27373.06,27766.32,27241.95,2.03,0.0063,0.0062873982,0.1991199415,0.1038974803,0.1657408498,-0.4995184511,0.7573316522,0.7995600487,0.5280563857,0.6460748499,0.1534851988,2107.39,13.09542135,-346.2470081,13.11764049,4828.74,59.34,0.0471,6.2052,0.0003,0.0459803379,2.123,-0.0056,-0.6226222131,-0.0642486334,-0.0592919538
2015/6/2,27466.72,27473.45,27602.88,27348.13,1.55,-0.0047,-0.0047377789,0.1685069421,-0.8242636585,0.1662555488,-0.4082247278,0.6208170679,0.0523390809,0.491844338,0.3901294865,-0.3377904056,2111.73,13.00673855,187.2741287,13.06150346,4910.53,62.37,0.0169,6.2004,-0.0008,0.0167963149,2.183,0.0257,-0.8146211321,-0.0415706526,-0.0738057904
2015/6/3,27657.47,27716.34,27767.23,27508.84,1.79,0.0069,0.0069207642,0.1902601515,-0.5475831319,0.1622776835,-0.4633393533,0.5020004769,-1.367039691,0.4279908398,-0.2059135673,-1.161126123,2109.6,13.11029105,-218.4543531,13.01449885,4909.98,61.15,-0.0001,6.1992,-0.0002,-0.0001120105,2.266,0.038,-0.6659036579,-0.0820192927,-0.0993355457
2015/6/4,27551.89,27645.36,27854.74,27094.5,3.16,-0.0038,-0.0038247184,0.088096618,-1.587452828,0.1621798678,-0.3970852084,0.8907508449,1.145355896,0.334025903,-1.113733394,2.25908929,2114.07,13.032629,164.183001,13.03523999,4947.1,67.5,0.0076,6.2053,0.001,0.0075316778,2.361,0.0419,-0.9614293852,0.0319899291,-0.05708527
2015/6/5,27260.16,27538.06,27646.72,27211.36,2.3,-0.0106,-0.0106448401,0.1205360214,-0.6899758134,0.1601431707,-0.4212231617,0.7539025137,0.3301001087,0.2766580699,-1.557040985,1.887141093,2095.84,13.00679441,54.14517324,13.05037487,5023.1,77.22,0.0154,6.212,0.0011,0.0152457267,2.309,-0.022,-0.7526524226,0.0120650688,-0.0207028446
2015/6/8,27316.28,27147.24,27428.59,27060.24,2.47,0.0021,0.0020565658,0.1069568076,-0.650235963,0.1555228849,-0.6224562568,0.6814894635,-0.0570943942,0.2431368363,-1.709919759,1.652825365,2092.83,13.05231672,-95.27045118,13.04175395,5131.88,85.5,0.0217,6.2088,-0.0005,0.0214247908,2.409,0.0433,-0.3383866555,0.0465831452,0.0186686447
2015/6/9,26989.52,27295.88,27322.14,26971.57,2.46,-0.012,-0.0120342189,0.1288318487,0.0490981647,0.1592269923,-0.2924580484,0.6128756597,-0.5145337955,0.2041928689,-1.873002133,1.358468338,2079.28,12.98022392,149.9011085,13.03645102,5113.53,72.99,-0.0036,6.2117,0.0005,-0.0035820957,2.382,-0.0128,0.0932198877,0.0407822852,0.0426778444
2015/6/10,26687.64,27052.79,27116.92,26573.96,2.04,-0.0112,-0.0112481056,0.0967829979,-0.6866161383,0.1591971074,-0.2265108184,0.2649047875,-1.606411445,0.1950973007,-1.782707357,0.1762959126,2080.15,12.82967094,313.1727948,12.980327,5106.04,59.7,-0.0015,6.2084,-0.0005,-0.0014658154,2.442,0.0252,0.331996033,0.0944437326,0.0829858717
2015/6/11,26907.85,26938.15,26991.51,26839.43,1.72,0.0083,0.0082175287,0.1473250597,1.390886188,0.1617421289,0.0191408921,0.3108794858,-0.9612945244,0.1920677799,-1.6337308,0.6724362755,2105.2,12.7816122,101.173257,12.93012364,5121.59,56.4,0.003,6.2118,0.0005,0.003040785,2.486,0.018,0.6539188507,0.0530610098,0.0802995224
2015/6/12,27280.54,27082.6,27356.51,26987.52,1.79,0.0139,0.0137555619,0.1831087375,1.469931236,0.1695604173,0.6745016651,0.5454568371,0.3363874898,0.1911755462,-1.480353337,1.816740827,2108.86,12.93615508,-325.9092994,12.91599577,5166.35,62.56,0.0087,6.2165,0.0008,0.0087015053,2.381,-0.0422,0.5133419776,0.010245037,0.0607526843
2015/6/15,26861.81,27095.18,27131.36,26841.52,1.37,-0.0153,-0.0154680522,0.2116511202,1.289633909,0.1615290603,0.1162963478,0.7153085673,1.157579998,0.1704050762,-1.45799265,2.615572649,2094.11,12.82731566,227.9217126,12.87099556,5062.99,63.78,-0.02,6.2129,-0.0006,-0.0202092252,2.39,0.0038,0.0911878148,-0.0326486409,0.0254625265
2015/6/16,26566.7,26807.67,26892.88,26553.04,1.82,-0.011,-0.0110470234,0.209202754,0.8202518096,0.1632696355,0.4740672204,0.7661669929,1.076626044,0.1394922017,-1.478789514,2.555415558,2084.43,12.74530687,170.9415844,12.82401215,4887.43,55.08,-0.0347,6.2085,-0.0007,-0.0352906149,2.36,0.0041,-0.1610076471,-0.0542154505,-0.0146268303
2015/6/17,26753.79,26671.2,26880.79,26555.96,1.88,0.007,0.0070175937,0.2048459809,0.5041543347,0.1651898975,0.7537282173,0.4288347505,-0.651902472,0.1343218908,-1.35160044,0.6996979679,2096.29,12.76244699,-35.93066052,12.81056736,4967.9,53.71,0.0165,6.2041,-0.0007,0.0163306127,2.309,-0.0216,-0.0565581554,-0.0727336851,-0.0591144347
2015/6/18,26694.66,26786.53,26873.67,26595.96,1.52,-0.0022,-0.0022126001,0.1931217547,-0.6054633355,0.1649992627,0.6742594297,0.1904614453,-1.458330857,0.116556029,-1.299425136,-0.1589057209,2100.44,12.70908,112.094155,12.79606092,4785.36,50.74,-0.0367,6.2034,-0.0001,-0.0374359584,2.32,0.0048,0.1717159883,-0.0733159418,-0.0805802565
2015/6/19,26760.53,26885.73,27011.95,26701.72,2.57,0.0025,0.0024644953,0.1479472629,-1.722410856,0.1656174043,0.7540938767,0.4184866951,-0.3602094946,0.0900362004,-1.298347395,0.9381379004,2121.24,12.61551262,198.478864,12.73193243,4478.36,45.27,-0.0642,6.206,0.0004,-0.0663043492,2.334,0.006,0.5399107063,-0.0174733008,-0.0628798125
2015/6/22,27080.85,26854.32,27166.52,26811.66,1.47,0.012,0.0118987953,0.1398946442,-1.196519796,0.1591088458,-0.4823866914,0.5188527918,0.261483577,0.0843064585,-1.204167532,1.465651109,2109.99,12.83458689,-462.244517,12.73338668,3912.77,58.6,-0.0348,6.203,-0.0005,-0.1350113449,2.261,-0.0313,0.9599079248,0.0089564506,-0.0301513846
2015/6/23,27333.46,27126.47,27406.41,27008.51,2.2,0.0093,0.0092847567,0.0891268753,-1.424107412,0.1592398092,-0.5529489809,0.734145387,1.406808574,0.078627935,-1.128693461,2.535502034,2122.85,12.87583202,-87.55721255,12.75949171,4576.49,47.35,0.0219,6.2004,-0.0004,0.1566867657,2.374,0.0376,0.8110942459,0.0897790779,0.0239186496
2015/6/24,27404.97,27397.37,27470.5,27292.85,1.71,0.0026,0.0026127911,0.090470942,-0.9543634142,0.159057974,-1.00709579,0.6926459972,0.8248539595,0.0557568039,-1.16225982,1.987113779,2124.2,12.90131344,-54.12762678,12.78726499,4690.15,54.3,0.0248,6.2018,0.0002,0.0245322361,2.414,0.0168,0.2920796074,0.1174763367,0.0758349829
2015/6/25,27145.75,27329.17,27350.49,27120.72,1.97,-0.0095,-0.0095038874,0.1315893404,0.4208345128,0.1415836913,-3.425016055,0.4444922959,-0.8139964703,0.091723843,-0.8818729718,0.0678765014,2108.58,12.87394834,57.70148414,12.82023866,4527.78,57.28,-0.0346,6.2042,0.0004,-0.0352328117,2.373,-0.017,0.0124502686,0.0971336729,0.1089172003
2015/6/26,26663.87,27016.09,27016.09,26522.45,2.55,-0.0178,-0.0179110309,0.2012880085,1.543962156,0.1544193445,-1.086157538,0.7280865872,0.7841671111,0.0931539787,-0.8156979457,1.599865057,2102.31,12.68312951,401.1603439,12.83376204,4192.87,56.52,-0.074,6.2057,0.0002,-0.0768462895,2.412,0.0164,-0.5390462859,0.0449862259,0.1158002724
2015/6/29,25966.98,26560.13,26631.51,25617.78,3.12,-0.0261,-0.0264837346,0.2317803075,1.275831135,0.175183876,2.102816588,1.031845363,1.465373248,0.1050741444,-0.6795941413,2.144967389,2101.49,12.35646137,686.4898338,12.73813694,4053.03,67.38,-0.0334,6.2075,0.0003,-0.0339207141,2.474,0.0257,-1.188562971,0.0192122919,0.1021415047
2015/6/30,26250.03,25944.03,26470.44,25885.66,2.56,0.0109,0.010841401,0.2394011675,0.9275195476,0.1817903366,2.467800582,1.035376298,0.9929227087,0.1270344172,-0.4268667955,1.419789504,2057.64,12.75734822,-824.880831,12.71444018,4277.22,70.92,0.0553,6.2067,-0.0001,0.0538385163,2.328,0.0102,-1.004459639,0.0418759268,0.1023711411
2015/7/2,26282.32,26459.43,26459.43,26135.62,2.25,0.0012,0.0012293379,0.2356775694,0.6124144809,0.1790782269,1.827216047,0.7188019421,-0.2934628014,0.1407097889,-0.1719833784,-0.1214794229,2077.42,12.6514234,220.0503479,12.66446217,3912.77,58.6,-0.0348,6.2029,-0.0003,-0.0890577028,2.349,0.009,-0.3920383503,0.1114557595,0.1391860502
2015/7/3,26064.11,26349.84,26402.85,25933.12,1.95,-0.0083,-0.0083371975,0.2354680134,0.4331578127,0.1802169948,1.69945475,0.2471929503,-1.567808778,0.1535010206,0.1592167266,-1.727025505,2076.78,12.55025087,210.113089,12.59972267,3686.92,54.82,-0.0577,6.2066,0.0006,-0.0594541419,2.386,-0.0169,0.3235910733,0.1887502644,0.1954952645
2015/7/6,25236.28,26083.99,26261.53,24750.31,3.62,-0.0318,-0.0322766305,0.2890441142,1.777593973,0.2070980543,3.005861216,0.3819493114,-0.8289390554,0.216351421,1.424231567,-2.253170623,2076.78,12.15163859,827.83,12.49342449,3775.91,83.11,0.0241,6.2124,0.0009,0.0238499921,1.95,0,0.9688422898,0.196791518,0.2395613978
2015/7/7,24975.31,25391.76,25439.34,24819.26,3.11,-0.0103,-0.0103949048,0.2553721329,0.1921928634,0.2070986126,2.375472769,0.3617352695,-0.5783205051,0.2565359833,2.115268955,-2.69358946,2068.76,12.07259904,163.5138585,12.43665203,3727.12,69.88,-0.0129,6.2221,0.0016,-0.0130055958,2.29,0.0077,1.352405424,0.2977769042,0.3021564376
2015/7/8,23516.56,24411.3,24411.3,22836.82,5.61,-0.0584,-0.060182883,0.3908236417,1.684851621,0.2859177295,3.621648049,1.032136899,1.499553502,0.4859807622,3.526223758,-2.026670256,2081.34,11.29875945,1610.623296,12.14493427,3507.19,68.04,-0.059,6.2229,0.0001,-0.0608206704,2.255,-0.0153,1.004464273,0.1379800564,0.2475266037
2015/7/9,24392.79,23435.5,24695.75,23332.9,4.4,0.0373,0.036582743,0.5649587423,1.60560807,0.3241019537,3.131626899,2.153620988,1.650326881,0.7137880581,3.408658528,-1.758331647,2046.68,11.91822366,-1267.845003,11.99829432,3709.33,65.69,0.0576,6.2176,-0.0009,0.0560361203,2.197,-0.0257,0.5603758013,-0.1158483037,0.1019771097
2015/7/10,24901.28,24567.92,25015.17,24567.92,3.33,0.0208,0.0206316109,0.6208927578,1.205973583,0.3334221084,2.539781449,2.588871453,1.256526032,0.884723366,3.016124435,-1.759598403,2051.31,12.1392086,-453.3086245,11.91608587,3877.8,58.64,0.0454,6.2174,0,0.0444167152,2.317,0.0546,-0.030805462,-0.2722177163,-0.0755432362
2015/7/13,25224.01,24709.58,25275.76,24596.44,2.19,0.013,0.0128771109,0.5971308865,0.7073382324,0.3328200689,2.085115406,2.497754693,0.7842108603,1.010909792,2.655495543,-1.871284683,2076.62,12.14666622,-15.48663025,11.9150914,3970.39,64.35,0.0239,6.2163,-0.0002,0.0235963441,2.401,0.0363,-0.4179752974,-0.3496894319,-0.2383941777
2015/7/14,25120.91,25184.06,25250.95,24906.47,2.2,-0.0041,-0.0040957516,0.5919391572,0.4175733422,0.3300223603,1.756071115,1.474648892,-0.7041985884,1.098881421,2.343307599,-3.047506188,2099.6,11.96461707,382.2303897,11.893495,3924.49,67.06,-0.0116,6.2149,-0.0002,-0.0116279202,2.446,0.0234,-0.5609398871,-0.4471994761,-0.408409356
2015/7/15,25055.76,25219.45,25219.45,24862.65,1.65,-0.0026,-0.0025968258,0.2690969464,-1.77232051,0.3287692505,1.528246614,2.326168911,0.2664785395,1.163725905,2.089068056,-1.822589516,2108.95,11.88067996,177.0191696,12.0098791,3805.7,60.13,-0.0303,6.2157,0.0001,-0.0307364636,2.397,-0.02,-0.6304596727,-0.1541933702,-0.4139001218
2015/7/16,25162.78,24976.08,25170.35,24841.14,1.43,0.0043,0.0042621774,0.1664924449,-1.317365821,0.3278078224,1.350052734,3.405600398,1.373674207,1.210414941,1.875073802,-0.5013995944,2107.4,11.9402012,-125.4350539,12.01427461,3823.18,49.23,0.0046,6.214,-0.0003,0.0045825942,2.356,-0.0171,-1.040646245,-0.0608159454,-0.3434339391
2015/7/17,25415.27,25246.64,25517.45,25183.86,1.32,0.01,0.0099842559,0.1187157729,-0.9958022281,0.3310714951,1.248750546,3.665878742,1.124954526,1.244537954,1.693892557,-0.5689380309,2124.29,11.96412448,-50.8200018,11.97925779,3957.35,48.17,0.0351,6.2133,-0.0001,0.0344920723,2.356,0,-1.369522053,-0.0123725942,-0.2423318628
2015/7/20,25404.81,25540.31,25540.31,25298.96,1.12,-0.0004,-0.0004116483,0.0909629513,-0.7663791722,0.3306617428,1.121213319,3.241240525,0.4615115988,1.263464256,1.52831932,-1.066807721,2126.64,11.94598522,38.57569254,11.93912158,3992.11,53.91,0.0088,6.2141,0.0001,0.0087453038,2.347,-0.0038,-1.260928151,0.0445219596,-0.1119565436
2015/7/21,25536.43,25428.88,25634.32,25342.69,1.16,0.0052,0.0051675339,0.0784302899,-0.8577673112,0.3275963151,0.9799894836,1.227173078,-1.54489962,1.259419649,1.356697898,-2.901597518,2128.28,11.9986233,-112.0285842,11.94592283,4017.67,50.43,0.0064,6.2097,-0.0007,0.0063822194,2.38,0.0141,-0.549592758,0.089485095,0.0231757038
2015/7/22,25282.62,25401.79,25401.79,25177.6,1.34,-0.0099,-0.0099888569,0.119916422,0.1477480753,0.325195197,0.8592969801,0.5385955802,-1.314195351,1.23866191,1.185224152,-2.499419503,2119.21,11.93020984,144.9824867,11.95582881,4026.05,52.07,0.0021,6.2121,0.0004,0.0020836138,2.331,-0.0206,0.2064974413,0.075220359,0.0802332048
2015/7/23,25398.85,25308.55,25500.99,25250.36,1.17,0.0046,0.0045866943,0.1203570611,0.7464571118,0.3257944244,0.7829067819,0.3122037257,-0.9539113303,1.202630947,1.009812831,-1.963724161,2114.15,12.01374075,-176.5968618,11.97053672,4123.92,56.36,0.0243,6.2138,0.0003,0.0240184209,2.327,-0.0017,0.8780636936,0.0989715405,0.1136521022
2015/7/24,25128.51,25279.95,25279.95,25073.2,1.17,-0.0106,-0.0107008393,0.1220491693,0.7749596553,0.3260998757,0.7115211742,0.3217262594,-0.6509960167,1.124269609,0.7693177011,-1.420313718,2102.15,11.95371881,126.175111,11.96845558,4070.91,62.74,-0.0129,6.2272,0.0022,-0.0129376056,2.269,-0.0249,1.013235109,0.1236701256,0.1393761162
