Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_S&P_TSX Canadian MidCap,Change %_S&P_TSX Canadian MidCap,local risk covarience_S&P_TSX Canadian MidCap,向量寬度_S&P_TSX Canadian MidCap,Price_USD_CAD,Change %_USD_CAD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Jun 14, 2017",15170.13,-0.013600000000000001,0.11363642021816737,1.7023172751195443,0.1028553608868197,-0.2584402027987625,0.3141774091866197,1.7830888626886991,0.13000674530255452,-1.0063413562209145,2.7894302189096134,2437.92,-0.001,6.222570880094506,194.30547851742813,960.69,-0.015300000000000001,41.22925189187374,-0.6308075539456682,1.3247,0.0004,109.58,-0.0045000000000000005,2.127,-0.038,-0.057092172498957434,-0.011938977860973352,0.02175212208443819
"Jun 15, 2017",15160.42,-0.0006,0.10373477719646347,0.8008542045465733,0.08343325917667443,-2.1522672530078526,0.31536097873489843,1.1001280657118258,0.14889123563817347,-0.3982658318963076,1.4983938976081332,2432.46,-0.0022,6.232546475584388,-24.26523700531834,955.45,-0.0055000000000000005,3.1642180898143173,-0.017403199493978748,1.327,0.0017000000000000001,110.94,0.0124,2.164,0.0174,-0.5288906374381342,-0.006574559867478888,0.009335109137412215
"Jun 16, 2017",15192.54,0.0021,0.09952063102693792,0.3223012721376084,0.08387532853492811,-1.8013051825192512,0.2669278810343975,0.3488073747126626,0.16311188930164597,0.06495351783818466,0.28385385687447795,2433.15,0.0003,6.243980025892362,-27.819542931845717,956.3,0.0009,0.20247217184044008,0.00018222495465639607,1.3212,-0.0044,110.86,-0.0007000000000000001,2.153,-0.0051,-0.6623451436188446,-0.004069555979193146,0.0013498999403534218
"Jun 19, 2017",15266.04,0.0048,0.11261618000980107,0.7348803381798089,0.07333605776438407,-2.3350374280589143,0.26169160068964814,0.02813872414697393,0.18228938047411056,0.7043607277139919,-0.676222003567018,2453.46,0.0083,6.222249394732337,53.31523432587346,961.61,0.005600000000000001,-12.164942128302629,-0.06812367591849473,1.3218,0.0005,111.53,0.006,2.191,0.016,-0.6931097894080074,-0.022300717779693793,-0.010186199734014856
"Jun 20, 2017",15149.6,-0.0076,0.11935687663473739,1.1969788989584715,0.07699291354950875,-1.7706194544941478,0.12710306756560638,-1.6893244876487767,0.19035042540545527,1.0396201223021015,-2.7289446099508785,2437.03,-0.0067,6.216419165951999,14.208442444549291,956.18,-0.005600000000000001,1.5694913614591854,-0.00878915162417144,1.3266,0.0036,111.44,-0.0008,2.156,-0.016,-0.19779015867081645,-0.041151932619955284,-0.03156803300243945
"Jun 21, 2017",15148.53,-0.0001,0.07325874691802965,-1.6095578657057221,0.07641711918976782,-1.6256147046994145,0.280480934595584,0.4190859008090497,0.1938944561862546,1.2481471778041158,-0.829061276995066,2435.61,-0.0006,6.219604123812926,-7.757315215651033,955.93,-0.0003,0.05128205917120501,-1.5384617751361502e-05,1.3334,0.0051,111.38,-0.0005,2.165,0.0042,-0.126688842196173,0.0022465922905852004,-0.02619210314857917
"Jun 22, 2017",15219.9,0.004699999999999999,0.08104865205541618,-0.8137536003165246,0.07895301200880926,-1.2913017685714827,0.3143005076421095,0.8948076094536324,0.19144979798840875,1.248151389093037,-0.35334377963940455,2434.5,-0.0005,6.251756007393715,-78.27376057743277,962.72,0.0070999999999999995,0.9333852002659229,0.0066270349218880515,1.3234,-0.0075,111.33,-0.0004,2.148,-0.0079,-0.12823033368103362,-0.0017960655307837775,-0.017907630804352176
"Jun 23, 2017",15319.56,0.006500000000000001,0.09097491962073898,-0.22478678726780463,0.08287020479101814,-0.8759938453148819,0.3161073895883474,0.7224490270225624,0.18705943633424915,1.1645256482208912,-0.4420766211983288,2438.3,0.0016,6.282885617028256,-75.90332717190176,971.68,0.009300000000000001,-3.7071788193143793,-0.034476763019623734,1.3267,0.0025,111.29,-0.0004,2.144,-0.0019,-0.23747427130457643,-0.013725318996539171,-0.018201474423544972
"Jun 26, 2017",15316.02,-0.0002,0.08693811592161356,-0.19243822906940375,0.08283999034282911,-0.7935389460572813,0.27860218211820303,0.19540888218772282,0.18219995532615965,1.029053052341406,-0.8336441701536833,2439.07,0.0003,6.279450774270521,8.377821925108947,969.31,-0.0024,-1.3491517161692603,0.0032379641188062247,1.3243,-0.0018,111.84,0.0049,2.135,-0.005,-0.2467525677127906,-0.011044300159198495,-0.014421646467692215
"Jun 27, 2017",15281.22,-0.0023,0.058804285558111465,-1.5239332275680642,0.08248873415902269,-0.7436139134256017,0.20209278183073204,-1.6498636732156648,0.17453188606133077,0.7512105782422541,-2.401074251457919,2419.38,-0.008100000000000001,6.316171911812116,-88.8423857453854,965.27,-0.0042,-1.2555121176646764,0.005273150894191641,1.3199,-0.0033,112.36,0.0046,2.203,0.0319,-0.17673470546769637,0.022323147488790072,0.0029224890321194325
