Date,PX_Last,VOLATILITY_10D,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,PX_LAST,v1,v2,v3,v4
2016年10月14日 星期五,23233.31,16.02,0.008732864,0.136472354,1.22,0.150982549,-1.23,0.277495917,-1.84,0.826731652,-2.81,23416,2.52,-0.7175,0.0186698156,0.039981654
2016年10月17日 星期一,23037.54,14.54,-0.008461965,0.136181626,1.07,0.152063027,-1.1,0.157799247,-1.54,0.735553958,-2.82,22941,3.92,-1.0538,0.0144241192,0.025105444
2016年10月18日 星期二,23394.39,17.2,0.015371191,0.184324911,1.87,0.1588176,-0.59,0.382568586,0.19,0.641222887,-2.73,23213,2.49,-2.4389,-0.0493039802,-0.0042572566
2016年10月19日 星期三,23304.97,16.9,-0.003829607,0.181952527,1.16,0.15929837,-0.55,0.393998295,0.63,0.635743583,-2.25,23010,-0.34,-2.0517,-0.0600026958,-0.0311277308
2016年10月20日 星期四,23374.4,16.33,0.002974764,0.135431765,-0.84,0.15808235,-0.62,0.366603443,0.57,0.584113674,-2.13,23361,0.02,0.0784,-0.0174249108,-0.0368657824
2016年10月24日 星期一,23604.08,17.6,0.009778172,0.137820019,-0.76,0.161689648,-0.38,0.363279142,0.34,0.495577741,-2.18,23279,1.19,-0.2496,-0.0354244324,-0.052746583
2016年10月25日 星期二,23565.11,16.17,-0.00165235,0.113499504,-1.33,0.161444215,-0.41,0.442793522,1.84,0.43641037,-2.08,23400,1.46,0.6912,-0.0111414962,-0.0482477374
2016年10月26日 星期三,23325.43,16.83,-0.010223047,0.106400839,-1.08,0.155582639,-0.78,0.419571374,0.73,0.448212603,-1.76,23400,2.07,0.8423,0.000438481,-0.0281816108
2016年10月27日 星期四,23132.35,14.84,-0.008312111,0.116597029,-0.43,0.15274455,-0.9,0.197694305,-1.87,0.457526544,-1.53,23613,1.81,0.4116,-0.0079111144,-0.0132639166
2016年10月28日 星期五,22954.81,14.5,-0.00770457,0.11571688,-0.22,0.154137137,-0.73,0.167219522,-1.32,0.466444949,-1.34,23614,2.12,0.3392,-0.0056914772,-0.0079814514
2016年10月31日 星期一,22934.54,13.84,-0.000883429,0.059763681,-1.97,0.152251494,-0.79,0.343121249,0.26,0.543841977,-0.94,23314,-0.97,2.7917,0.065844775,0.0232128694
2016年11月1日 星期二,23147.07,11.8,0.009224135,0.11331161,0.51,0.142753878,-1.32,0.342816729,0.51,0.517183532,-0.95,23144,-0.31,0.0405,0.0141805268,0.025134129
2016年11月2日 星期三,22810.5,13.84,-0.01464725,0.1288074,0.91,0.143253045,-1.19,0.383271691,1.11,0.491037638,-0.96,23010,0.81,-0.1727,0.0053081548,0.0272762348
2016年11月3日 星期四,22683.51,13.53,-0.005582727,0.125830002,0.68,0.141995495,-1.18,0.399268983,0.87,0.473511307,-0.94,22905,1.81,0.2806,0.0255222986,0.042666386
2016年11月4日 星期五,22642.62,11.09,-0.001804258,0.122414321,0.48,0.140030968,-1.22,0.407395291,1.18,0.451873773,-0.95,23225,0.77,0.6633,0.0510612484,0.0634501666
2016年11月7日 星期一,22801.4,12.7,0.006987967,0.137678947,1.51,0.140128452,-1.14,0.126477893,-1.95,0.425655736,-0.99,22788,-0.76,-0.4815,0.0551726706,0.0672431616
2016年11月8日 星期二,22909.47,12.73,0.004728425,0.122730014,-0.85,0.14222591,-0.91,0.088876188,-1.35,0.400061653,-1.04,22721,-2.86,2.1907,0.0924187562,0.0876566334
2016年11月9日 星期三,22415.19,16.43,-0.021811508,0.16192449,1.86,0.154407423,0.53,0.237718772,-0.11,0.415896281,-0.91,22612,-3.82,-1.2299,0.0595495634,0.0873584986
2016年11月10日 星期四,22839.11,19.99,0.018735563,0.212013731,1.81,0.170953114,2.29,0.5329289,1.51,0.500839309,-0.31,22786,-1.03,-1.917,-0.0096306538,0.0510307766
2016年11月11日 星期五,22531.09,21.19,-0.013578284,0.233030665,1.4,0.168158049,1.7,0.67431861,1.48,0.605940502,0.71,22929,-0.51,-2.0501,-0.0564241298,0.0031309658
2016年11月14日 星期一,22222.22,20.85,-0.013803444,0.234559188,0.95,0.169704448,1.64,0.695390074,1.03,0.689814956,1.8,22403,-0.68,-2.0755,-0.0968924452,-0.0551848748
2016年11月15日 星期二,22323.91,20.37,0.004565612,0.234215777,0.68,0.169654398,1.45,0.443506006,-0.44,0.756023178,2.43,22932,-1.69,-2.0093,-0.1248332778,-0.105766271
2016年11月16日 星期三,22280.53,20.28,-0.001945098,0.193550906,-1.71,0.157408763,0.26,0.259520521,-1.63,0.76211926,2.19,22489,-3.31,0.7222,-0.1052302038,-0.1331533512
2016年11月17日 星期四,22262.88,20.29,-0.000792485,0.11655885,-1.88,0.157422115,0.27,0.725091595,0.92,0.760465407,1.95,22279,-2.76,1.3633,-0.0326277758,-0.118452003
2016年11月18日 星期五,22344.21,19.89,0.00364651,0.104147955,-1.29,0.157737669,0.3,0.89294401,1.29,0.773580655,1.81,22328,-2.28,1.1546,-0.02195263,-0.0944112102
2016年11月21日 星期一,22357.78,19.54,0.000607132,0.039860226,-1.42,0.151703296,-0.25,1.090150497,1.36,0.854314514,2.04,22213,-2.58,1.5907,0.0529659896,-0.0448405272
2016年11月22日 星期二,22678.07,17.59,0.014224019,0.092794559,-0.33,0.163206028,0.89,0.786444572,0.13,0.865227743,1.82,22249,-1.66,0.1754,-0.0064451286,-0.0230330688
2016年11月23日 星期三,22676.69,14.09,-6.09E-05,0.088241921,0,0.160308379,0.57,0.414949694,-1.66,0.875955748,1.66,22331,-1.07,-0.396,-0.0073129868,-0.007391768
2016年11月24日 星期四,22608.49,11.95,-0.003012025,0.09461071,0.47,0.158374205,0.35,0.359350709,-1.25,0.885872442,1.52,22346,-0.76,-1.1805,-0.0218918832,-0.0112122474
2016年11月25日 星期五,22723.45,8.47,0.005071931,0.095469209,0.62,0.157848613,0.28,0.338354511,-0.88,0.89460978,1.4,22670,-0.05,-1.1433,-0.0198579552,-0.0065840712
2016年11月28日 星期一,22830.57,8.48,0.004702996,0.093014679,0.08,0.158913661,0.35,0.039668553,-1.46,0.866046322,1.12,22716,0.11,-0.4196,-0.0162669624,-0.016078499
2016年11月29日 星期二,22737.07,8.92,-0.004103795,0.060410633,-1.96,0.155403698,-0.05,0.209669426,-0.47,0.903012271,1.19,22605,0.33,2.2369,0.027690407,0.0017516096
2016年11月30日 星期三,22789.77,8.73,0.002315119,0.06113944,-1.2,0.146925672,-0.96,0.261549131,0.17,0.938140382,1.24,22730,-0.27,1.8948,0.0392896996,0.0195002054
2016年12月1日 星期四,22878.23,8.74,0.003874052,0.053560173,-1.08,0.146030602,-1.1,0.282381513,0.55,0.975921889,1.3,22784,-2.48,2.1493,0.0603846504,0.0412259966
2016年12月2日 星期五,22564.82,12.45,-0.013793747,0.109931344,1.56,0.154421186,-0.31,0.348335341,1.15,0.977711032,1.2,22790,0.31,-1.1608,-0.0033846302,0.03093546
2016年12月5日 星期一,22505.55,9.62,-0.002630111,0.098696993,0.96,0.15226534,-0.7,0.364153366,1.25,0.981626526,1.13,22822,2.12,-0.5932,0.0135963884,0.0355456648
2016年12月6日 星期二,22675.15,10.63,0.007507666,0.11717725,1.12,0.153879152,-0.63,0.411162733,1.42,0.981977891,1.09,22893,3.31,-0.978,-0.0059694716,0.0231067384
2016年12月7日 星期三,22800.92,10.83,0.005531275,0.122779938,0.9,0.132859994,-2.74,0.393357983,0.75,0.972598145,1.02,22575,3.47,-1.0209,-0.016475475,0.0058753234
2016年12月8日 星期四,22861.84,10.61,0.002668259,0.121138592,0.82,0.115251693,-3.2,0.139995249,-1.95,0.91677024,0.53,22580,2.3,-0.9405,-0.014719049,-0.0075252804
2016年12月9日 星期五,22760.98,10.62,-0.004421479,0.072940796,-1.78,0.105020141,-2.91,0.299555338,-0.22,0.827143295,-0.53,22705,-0.01,2.1753,0.0440572058,0.010451288
2016年12月12日 星期一,22433.02,13.02,-0.014513686,0.127430331,0.76,0.106325947,-2.31,0.3166804,0.05,0.69708161,-2.07,22794,0.54,-0.5574,-0.0135336836,0.001603266
2016年12月13日 星期二,22446.7,12.89,0.000609629,0.111749235,0.03,0.105227502,-2.02,0.314328266,0.26,0.516052156,-3.05,22837,0.92,-0.0159,0.0002166488,0.0007581054
2016年12月14日 星期三,22456.62,12.54,0.000441838,0.098263361,-0.42,0.104900394,-1.76,0.307309549,0.47,0.383898662,-3,22744,0.58,0.495,0.0169753318,0.0089342298
2016年12月15日 星期四,22059.4,13.89,-0.017846633,0.121713992,0.79,0.123309764,-0.81,0.308727861,-0.1,0.388107519,-2.4,22388,3.2,-1.2288,-0.0164886702,-0.0011942212
2016年12月16日 星期五,22020.75,13.89,-0.001753624,0.12583309,0.81,0.122411691,-0.77,0.172100336,-2,0.402073651,-1.98,22458,2.4,-1.6662,-0.0317056798,-0.0228705916
2016年12月19日 星期一,21832.68,12.8,-0.008577261,0.111923559,-0.21,0.125387107,-0.57,0.151681505,-1.36,0.350824485,-1.9,22487,1.55,-0.5647,-0.021408731,-0.0233818194
2016年12月20日 星期二,21729.06,11.37,-0.004757395,0.102095417,-0.92,0.111809708,-1.1,0.169866439,-0.74,0.350246606,-1.66,22095,1.07,0.3457,-0.0142731936,-0.0241436604
2016年12月21日 星期三,21809.8,11.62,0.003708875,0.114627406,-0.07,0.113525835,-0.92,0.130573059,-0.89,0.351543664,-1.47,21951,-0.74,-0.1976,-0.0286592584,-0.0292705452
2016年12月22日 星期四,21636.2,11.7,-0.007991572,0.071647137,-1.82,0.115503116,-0.74,0.292301072,1.93,0.365285428,-1.27,21856,-0.19,1.719,0.0146979304,-0.0188802544
2016年12月23日 星期五,21574.76,10.43,-0.002843725,0.070343532,-1.23,0.112267491,-0.82,0.30711962,1.3,0.378934164,-1.1,21704,0.8,1.0787,0.0145408638,-0.0092430144
2016年12月28日 星期三,21754.74,12.28,0.008307552,0.093860648,0.19,0.116040397,-0.54,0.273998964,0.55,0.378796182,-1,21838,0.69,-0.341,-0.0104632062,-0.0071173862
2016年12月29日 星期四,21790.91,12.42,0.001661246,0.088632394,0.05,0.116728938,-0.43,0.258201184,0.09,0.355005469,-0.98,21615,0.95,-0.17,-0.0058885282,-0.0050783576
2016年12月30日 星期五,22000.56,10.63,0.009574997,0.105357027,1.45,0.123064385,0.02,0.212331658,-1.73,0.326163255,-0.98,21538,-1.25,-1.7352,-0.0268671308,-0.0074782514
2017年1月3日 星期二,22150.4,11.22,0.006787647,0.073531736,-0.99,0.125249402,0.23,0.206173254,-1.19,0.294593611,-1,21721,-0.5,1.0109,0.0074674906,-0.0053458408
2017年1月4日 星期三,22134.47,9.83,-0.000719433,0.063040174,-1.46,0.116696186,-0.24,0.237566885,0,0.323875076,-0.81,21725,-0.71,1.3804,0.0198077724,-0.0020364494
2017年1月5日 星期四,22456.69,11.17,0.014452443,0.086425878,0.21,0.128605326,0.88,0.227902873,-0.03,0.327563859,-0.72,21962,0.34,-0.5005,-0.005638562,-0.0026101258
2017年1月6日 星期五,22503.01,11.21,0.002060513,0.085364514,0.18,0.125748495,1.04,0.225046425,0.29,0.32505715,-0.66,22125,0.75,-0.6266,-0.0064817434,-0.0038610952
2017年1月9日 星期一,22558.69,8.9,0.00247128,0.084087179,0.62,0.124301091,0.99,0.142843584,-1.91,0.315982621,-0.66,22099,3.05,-0.8056,0.0010233798,0.0066206626
2017年1月10日 星期二,22744.85,7.79,8.22E-03,0.086078388,0.56,0.127711963,1.31,0.143111162,-1.22,0.304615169,-0.71,22484,2.87,-0.6571,0.0034118156,0.008490977
2017年1月11日 星期三,22935.35,7.8,0.008340642,0.072283773,-1.98,0.130201987,1.48,0.084808483,-1.46,0.305215691,-0.76,22531,2.65,2.4913,0.0265411808,0.0159770074
2017年1月12日 星期四,22829.02,9.46,-0.004646855,0.076122726,-0.84,0.119501769,0.01,0.088072455,-0.96,0.2869969,-1.3,22573,1.58,1.6137,0.030152185,0.025487595
2017年1月13日 星期五,22937.38,9.08,0.004735361,0.075841787,-0.58,0.120275148,0.02,0.083782208,-0.88,0.282957791,-1.63,22739,-1.2,1.7544,0.0399050798,0.0368640962
2017年1月16日 星期一,22718.15,11.71,-0.00960373,0.11522612,1.91,0.126126905,0.89,0.249901403,1.87,0.294771748,-1.17,22974,0.04,-1.4298,-0.002558578,0.0275569832
2017年1月17日 星期二,22840.97,11.57,0.005391689,0.107976612,1.01,0.1065562,-2.18,0.289692558,1.43,0.280332922,-1.44,22882,0.88,-1.0035,0.0022329578,0.0207193662
2017年1月18日 星期三,23098.26,10.67,0.011201437,0.118957524,1.06,0.110761231,-1.36,0.301338854,1.02,0.270246257,-1.63,22969,2.32,-1.6149,-0.019964599,0.0001679712
2017年1月19日 星期四,23049.96,11.03,-0.002093256,0.113372512,0.45,0.104459036,-1.96,0.248010378,0.17,0.271758032,-1.41,22764,1.62,-0.997,-0.0154249034,-0.0083273024
2017年1月20日 星期五,22885.91,12.23,-0.007142597,0.123201566,1.45,0.10703279,-1.51,0.081616114,-1.93,0.292383943,-0.72,22854,0.5,-2.3722,-0.0333341908,-0.0258794916
2017年1月23日 星期一,22898.52,11.56,0.000550842,0.099829496,-1.56,0.107183244,-1.39,0.130489378,-0.9,0.281798118,-0.94,23123,0.1,0.9698,-0.0121174362,-0.0249554822
2017年1月24日 星期二,22949.86,10.69,0.002239557,0.095686751,-1.36,0.099886336,-1.98,0.170084233,-0.2,0.273625443,-1.09,23052,0.25,1.2435,-0.0055406902,-0.020063509
2017年1月25日 星期三,23049.12,10.49,0.004315755,0.0628743,-1.76,0.09758766,-1.94,0.326028271,1.56,0.282081515,-0.77,22928,-0.23,2.1722,0.0365177718,0.0003991468
2017年1月26日 星期四,23374.17,12.52,0.014003976,0.10814593,0.51,0.103383253,-1.24,0.315943236,1.12,0.28792877,-0.5,22897,0.22,-0.4119,-0.0141276468,-0.0039293254
2017年1月27日 星期五,23360.78,10.57,-0.000573019,0.082800399,-0.45,0.104236779,-1.06,0.250574249,0.15,0.289516823,-0.34,22930,0.49,0.4374,0.0109203368,0.0038533606
2017年2月1日 星期三,23318.39,10.77,-0.001816228,0.089052919,0.09,0.103237855,-1.04,0.238009159,-0.39,0.285369961,-0.49,23049,0.84,-0.1798,0.0048777562,0.0062186154
2017年2月2日 星期四,23184.52,10.05,-0.005757505,0.107856756,1.04,0.106537491,-0.66,0.269077981,-0.31,0.28360815,-0.56,23348,1.31,-1.5918,-0.0214100504,-0.0036993552
2017年2月3日 星期五,23129.21,10.07,-0.002388494,0.109104355,0.87,0.107322874,-0.54,0.177452721,-1.62,0.267189283,-1.38,23332,-3.8,-1.9194,-0.0328674022,-0.023155119
2017年2月6日 星期一,23348.24,9.99,0.009425286,0.081276987,-1.05,0.101007315,-1.04,0.192065706,-0.95,0.269855218,-1.18,23319,-1.74,-0.0938,-0.0127202604,-0.0254615566
2017年2月7日 星期二,23331.57,10.08,-0.000714227,0.081312662,-1,0.101445093,-0.9,0.196623384,-0.53,0.271987857,-1.02,23127,-2.03,-0.1566,-0.0207737356,-0.0331818094
2017年2月8日 星期三,23485.13,10.36,0.006560076,0.090102616,-0.31,0.102828526,-0.68,0.195477065,-0.33,0.269858877,-1.17,23026,-3.13,-0.5689,-0.0335188476,-0.0373469068
2017年2月9日 星期四,23525.14,10.32,0.001702182,0.070436908,-1.24,0.100179813,-0.89,0.205282953,1.31,0.281446021,0,23250,-2.82,0.7936,-0.0144868434,-0.030496641
2017年2月10日 星期五,23574.98,7.52,0.002116344,0.058055591,-1.65,0.097085014,-1.24,0.174997834,-1.8,0.299078023,2,23261,-0.82,1.8106,0.0030912536,-0.0150901082
2017年2月13日 星期一,23710.98,7.87,0.005752252,0.042875856,-1.53,0.095534613,-1.34,0.265655542,1.89,0.342230848,3.63,23426,-0.64,2.1821,0.0263116538,0.0006307832
2017年2月14日 星期二,23703.01,7.69,-0.000336188,0.041223661,-1.06,0.095230604,-1.32,0.289527025,1.45,0.381183387,3.47,23435,-0.05,2.2753,0.041558091,0.0222428256
2017年2月15日 星期三,23994.87,8.01,0.012238013,0.070326826,1.08,0.092544332,-2.05,0.201648382,-0.6,0.375304657,2.53,23527,-0.45,0.0621,0.0181604374,0.031903495
2017年2月16日 星期四,24107.7,7.07,0.004691234,0.067268389,0.94,0.09231062,-1.82,0.191421929,-0.74,0.374049725,2.07,23616,-2.17,0.1212,0.027826752,0.0391450764
2017年2月17日 星期五,24033.74,7.48,-0.003072615,0.084039491,1.38,0.088707667,-2.2,0.263400218,0.55,0.353882658,1.36,23654,-1.7,-0.4366,0.0156449042,0.0385375506
2017年2月20日 星期一,24146.08,7.11,0.004663372,0.083079182,0.9,0.087825474,-1.99,0.24597987,0.2,0.337269583,0.84,23969,-1.7,-0.3218,0.0197111758,0.033602848
2017年2月21日 星期二,23963.63,9.12,-0.007584784,0.109194872,1.78,0.088469226,-1.67,0.234933375,0.28,0.318915629,0.33,24058,-1.41,-1.6751,-0.0084334052,0.0179797148
2017年2月22日 星期三,24201.96,9.98,0.009896357,0.098854383,0.72,0.092159942,-0.97,0.22845539,-0.18,0.318235346,0.27,23997,1.18,-1.1502,-0.0074744736,0.002892646
2017年2月23日 星期四,24114.86,10.63,-0.003605374,0.100307777,0.52,0.094899178,-0.46,0.159807744,-1.88,0.32118625,0.29,24120,0.85,-1.2907,-0.0184286352,-0.0132159992
2017年2月24日 星期五,23965.7,11.36,-0.006204607,0.106985762,0.8,0.099433058,0.29,0.145590917,-1.38,0.324487898,0.32,23902,0.54,-1.8652,-0.0351710982,-0.0278697314
2017年2月27日 星期一,23925.05,11.45,-0.001697614,0.098608995,-0.95,0.089290025,-1.27,0.070192656,-1.61,0.317184094,0.08,24128,-0.21,0.0735,-0.0333202796,-0.0375016424
2017年2月28日 星期二,23740.73,10.04,-0.007733889,0.099050417,-0.54,0.09459862,-0.33,0.050272575,-1.25,0.321595237,0.16,24136,-2.14,-0.0689,-0.0411568814,-0.0428679312
2017年3月1日 星期三,23776.49,9.57,0.001505139,0.051946596,-1.98,0.094110615,-0.35,0.316642282,1.79,0.340001941,0.61,24007,-1.16,2.0181,0.0092963192,-0.0301369942
2017年3月2日 星期四,23728.07,9.53,-0.002038542,0.052803939,-1.2,0.09147203,-0.74,0.385355617,1.43,0.341810315,0.58,23941,-0.08,1.8663,0.0185547242,-0.0105204786
2017年3月3日 星期五,23552.72,9.23,-0.007417423,0.056663372,-0.69,0.095702557,0.22,0.35106946,0.81,0.333291018,0.26,23742,0.35,1.6891,0.0225955642,0.0074442724
2017年3月6日 星期一,23596.28,9.02,0.00184776,0.065979253,0.04,0.090389709,-0.9,0.279373991,0.02,0.335142395,0.24,23793,0.67,1.2301,0.0239306124,0.02462115
2017年3月7日 星期二,23681.07,6.73,0.003586922,0.062074518,0.77,0.090893483,-0.7,0.085676125,-1.88,0.338224773,0.25,23639,0.32,0.5301,0.0392192876,0.04340027
2017年3月8日 星期三,23782.27,7.56,0.00426435,0.068693494,1.27,0.089296219,-1.06,0.092787583,-1.15,0.33466538,0.01,23550,-2.89,-0.0938,0.0423017776,0.0497523564
2017年3月9日 星期四,23501.56,9.14,-0.011873543,0.103382679,1.94,0.099545983,1.92,0.262167454,0.45,0.348831861,0.54,23581,-3.46,-0.8913,0.0130970512,0.045121067
2017年3月10日 星期五,23568.67,9.54,0.002851486,0.096164737,0.99,0.099792084,1.84,0.270430414,0.81,0.348951161,0.46,23670,-4.26,0.1461,0.027916957,0.0448227578
2017年3月13日 星期一,23829.67,10.89,0.011013155,0.119233899,1.37,0.105412522,2.62,0.340875629,1.27,0.35216148,0.6,23777,-3.71,-0.392,0.0069809692,0.0363050028
2017年3月14日 星期二,23827.95,10.87,-7.22E-05,0.118994219,0.95,0.105397226,2.18,0.295163635,0.51,0.341913254,0.19,23499,-3.56,-0.2836,0.00816134,0.0258617534
2017年3月15日 星期三,23792.85,10.84,-0.001474146,0.117200824,0.66,0.095508692,0.24,0.150307926,-1.8,0.353646929,1.09,23556,-1.42,0.2699,0.0191829182,0.0253884706
2017年3月16日 星期四,24288.28,14.27,0.020608814,0.130804972,1.27,0.120306544,3.22,0.178521468,-0.96,0.374368538,2.51,23802,-0.7,-0.8987,-0.0004819074,0.0138433344
2017年3月17日 星期五,24309.93,14.31,0.000890979,0.134174556,1.45,0.119621601,2.47,0.110848685,-1.19,0.40148235,3.08,23784,-0.69,-1.5579,-0.0105600292,-0.0004671672
2017年3月20日 星期一,24501.99,14.53,0.00786943,0.12989977,0.54,0.121601189,2.22,0.107992158,-0.88,0.418192942,2.83,23778,-0.59,-0.9667,-0.0146634864,-0.0109785846
2017年3月21日 星期二,24593.12,14.52,0.00371239,0.123697673,-0.57,0.117909896,1.63,0.095555826,-1.07,0.426856788,2.49,24329,-0.58,0.1752,-0.0135854486,-0.0170433346
2017年3月22日 星期三,24320.41,14.27,-0.011150814,0.16334174,1.94,0.12117337,1.69,0.220617405,1.6,0.485142021,3.03,24299,-2.94,-3.0999,-0.0725182244,-0.0455602266
2017年3月23日 星期四,24327.7,14.39,0.000299703,0.100501584,-1.48,0.120317799,1.43,0.320528494,1.71,0.485144032,2.41,24541,-1.91,0.4229,-0.0152877484,-0.045109229
2017年3月24日 星期五,24358.27,13.68,0.001255803,0.100631867,-0.99,0.117740545,1.11,0.36753332,1.33,0.484490518,2.02,24610,-1.3,0.1895,-0.0185426084,-0.0415252682
2017年3月27日 星期一,24193.7,14.53,-0.006779154,0.088008554,-1.02,0.120526048,1.2,0.423434733,1.19,0.486174402,1.78,24302,-0.6,0.5328,-0.0058445366,-0.0330722662
2017年3月28日 星期二,24345.87,14.58,0.006269957,0.098077377,-0.45,0.117971089,0.9,0.428848745,1,0.486188882,1.58,24350,-1.17,0.2046,-0.0181964744,-0.0302313218
2017年3月29日 星期三,24392.05,9.7,0.001895034,0.066898196,-1.87,0.117990017,0.82,0.203643664,-1.76,0.470408184,1.18,24381,-0.56,2.2157,0.0180597996,-0.00586552
2017年3月30日 星期四,24301.09,9.95,-0.003736054,0.072453184,-0.95,0.118774119,0.8,0.214075696,-1.14,0.450115976,0.77,24255,-0.81,1.5859,0.0159420008,0.0031813492
2017年3月31日 星期五,24111.59,9.46,-0.007828568,0.085008982,0.26,0.119177721,0.75,0.177170475,-1,0.425045246,0.3,24355,0.98,-0.0656,-0.000084373,0.0028353504
2017年4月3日 星期一,24261.48,10.01,0.00619727,0.088382348,0.56,0.120497304,0.78,0.177814623,-0.66,0.407661599,-0.06,24393,1.42,-0.6704,-0.0068253434,-0.0006070128
2017年4月5日 星期三,24400.8,8.75,0.005726011,0.086661803,0.79,0.121251432,0.78,0.136238805,-1.69,0.384487475,-0.52,24298,1.54,-0.9061,-0.0043142636,0.0024666368
2017年4月6日 星期四,24273.72,9.26,-0.005221635,0.092283661,1.09,0.123042118,0.93,0.106410708,-1.5,0.364883736,-0.94,24131,1.11,-1.3439,-0.011430053,-0.0041043876
2017年4月7日 星期五,24267.3,9.21,-0.000264519,0.08963913,0.5,0.113428963,-0.32,0.039615591,-1.71,0.369100105,-0.9,24243,2.89,-0.4883,-0.002201595,-0.0009576498
2017年4月10日 星期一,24262.18,8.38,-0.000211006,0.067656103,-1.96,0.113502831,-0.45,0.140120286,0.43,0.390364936,-0.55,24400,2.46,2.5825,0.0304158902,0.0131473842
2017年4月11日 星期二,24088.46,8.39,-0.007185872,0.071544326,-1,0.111532231,-0.84,0.158733912,1.02,0.401139376,-0.4,24289,1.77,2.1045,0.040499622,0.0304869434
2017年4月12日 星期三,24313.5,10.05,0.009298864,0.090614477,0.79,0.115731295,-0.28,0.166914057,0.96,0.397359048,-0.57,24263,0.92,0.1824,0.0273090112,0.0355759488
2017年4月13日 星期四,24261.66,9.91,-0.002134425,0.084814004,0.42,0.115942706,-0.83,0.150428291,0.41,0.39535859,-0.7,24277,-0.04,0.474,0.0414545132,0.0454149092
2017年4月18日 星期二,23924.54,11.83,-0.013992616,0.122558765,1.8,0.102507894,-3.32,0.308992786,1.98,0.387760606,-0.91,24079,1.12,-1.5984,-0.0007161294,0.0344051006
2017年4月19日 星期三,23825.88,11.1,-0.004132326,0.120828394,1.12,0.102988141,-2.5,0.32163506,1.3,0.37452775,-1.16,24297,2.58,-1.4701,-0.0081838996,0.0145725012
2017年4月20日 星期四,24056.98,12.14,0.009652798,0.1414041,1.38,0.105197316,-1.81,0.336781973,0.99,0.389027558,-0.78,24242,2.14,-2.2562,-0.0430867436,-0.0137265916
2017年4月21日 星期五,24042.02,11.94,-0.00062205,0.120012178,0.11,0.103783363,-1.77,0.291145913,0.14,0.386128451,-0.79,23843,1.57,-1.0892,-0.0291917598,-0.02710307
2017年4月24日 星期一,24139.48,12.26,0.004045542,0.126539149,0.03,0.098196502,-2.18,0.125329836,-1.96,0.32296388,-1.93,23827,-0.15,-0.9998,-0.0444312124,-0.0441605806
2017年4月25日 星期二,24455.94,14.29,0.013024457,0.100429357,-1.63,0.109132598,-0.6,0.209112027,-0.6,0.322950519,-1.72,24061,-0.57,0.6255,-0.0279778778,-0.0493911564
2017年4月26日 星期三,24578.43,13.53,0.004996098,0.074837688,-1.64,0.110384374,-0.38,0.365667026,1.14,0.330257277,-1.44,24028,-0.4,1.0253,-0.0021919276,-0.039998734
2017年4月27日 星期四,24698.48,12.98,0.004872474,0.06976841,-1.24,0.107986001,-0.64,0.364625564,1.01,0.340595273,-1.14,24192,-0.4,0.8721,0.0035494232,-0.0249995232
2017年4月28日 星期五,24615.13,13.12,-0.003380409,0.082527487,-0.4,0.107208545,-0.67,0.328074032,0.52,0.342219026,-1.05,24478,1.84,0.4406,-0.0040320702,-0.0123250014
2017年5月2日 星期二,24696.13,9.11,0.003285257,0.082976741,0.08,0.107552906,-0.56,0.165236126,-1.45,0.331265039,-1.3,24571,1.3,0.1734,0.0008996936,0.001768498
2017年5月4日 星期四,24683.88,8.29,-0.000496152,0.05214707,-1.8,0.106421635,-0.64,0.179244066,-1.13,0.354212118,-0.56,24613,-0.23,2.5634,0.0427728428,0.0224684336
2017年5月5日 星期五,24476.35,9.8,-0.008443054,0.075809094,0.28,0.107101195,-0.47,0.180000373,-0.75,0.358082935,-0.35,24561,0.07,0.1283,0.015967756,0.0191310896
2017年5月8日 星期一,24577.91,9.74,0.004140727,0.073128774,-0.02,0.105956755,-0.57,0.178551953,-0.45,0.363904688,-0.06,24560,0.11,0.1891,0.016339974,0.0161509148
2017年5月9日 星期二,24889.03,11.17,0.012579072,0.108415405,1.65,0.112879211,0.69,0.287984796,1.99,0.368162309,0.14,24568,-0.79,-2.0066,-0.0298464872,0.000073501
2017年5月10日 星期三,25015.42,9.65,0.005065291,0.10988183,1.17,0.111265047,0.62,0.352527641,1.62,0.373095705,0.32,24355,-2.68,-1.843,-0.041100476,-0.0150950806
2017年5月11日 星期四,25125.55,9.61,0.004392822,0.107364461,0.74,0.111510611,0.71,0.265719651,0.19,0.375947387,0.42,24451,-3.41,-1.1906,-0.0446554442,-0.032210896
2017年5月12日 星期五,25156.34,9.51,0.001224696,0.06009378,-1.51,0.111294074,0.7,0.332923903,0.81,0.383500196,0.74,24744,-1.96,1.603,0.0060463022,-0.0256367678
2017年5月15日 星期一,25371.59,9.45,0.008520092,0.061588264,-1.19,0.108382729,0.07,0.371350612,1.25,0.392222988,1.13,24921,0.17,1.6863,0.0077296836,-0.0201508004
2017年5月16日 星期二,25335.94,9.8,-0.001406103,0.053916254,-1,0.106240471,-0.34,0.391885559,1.13,0.415248231,1.92,25068,0.62,1.775,0.0199146976,-0.0047379662
2017年5月17日 星期三,25293.63,9.95,-0.001671356,0.060944011,-0.4,0.10601048,-0.31,0.309309871,-0.56,0.428070401,2.13,25063,0.65,0.878,0.015590294,0.007752951
