Date,Price,Open,High,Low,Range %,Volumn,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,Vol2_5D_SD minus Vol_20D_SD,Fu Price,Fu Open Interest,Fu log return,Fu_VOL_5D,Fu_VOL_5D_SD,Fu_VOL_20D,Fu_VOL_20D_SD,Fu_VOL2_5D,Fu_VOL2_5D_SD,Fu_VOL2_20D,Fu_VOL2_20D_SD,Fu_Vol2_5D_SD minus Vol_20D_SD,VHSI_Price,VHSI change,VHSI_log return,VHSI_VOL_5D,VHSI_VOL_5D_SD,VHSI_VOL_20D,VHSI_VOL_20D_SD,S&P Price,S&P Volume,S&P log return,S&P_VOL_5D,S&P_VOL_5D_SD,S&P_VOL_20D,S&P_VOL_20D_SD,S&P_VOL2_5D,S&P_VOL2_5D_SD,S&P_VOL2_20D,S&P_VOL2_20D_SD,S&P_Vol2_5D_SD minus Vol_20D_SD,S&P Fu Last Price,S&P Fu Open Interest,S&P Fu log return,S&P Fu_VOL_5D,S&P Fu_VOL_5D_SD,S&P Fu_VOL_20D,S&P Fu_VOL_20D_SD,S&P Fu_VOL2_5D,S&P Fu_VOL2_5D_SD,S&P Fu_VOL2_20D,S&P Fu_VOL2_20D_SD,S&P Fu_Vol2_5D_SD minus Vol_20D_SD,label 1 N+1到N+5天短期(5D)vol of vol 的標準化平均減 N到N-4短期(5D)vol of vol 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 (相除),label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 (Ken)
"Thursday, November 17, 2016",22262.88,22170.07,22367.47,22114.02,0.01143207938,1.4,-0.0007924853945,0.1303167556,-1.680592016,0.1574221152,0.2623226977,0.9063644933,0.8212090813,0.1646443178,-0.7991121422,1.620321224,22249,127797,0.001619360707,0.1419434863,-1.695345967,0.1838037691,0.7030563674,1.133059415,0.9467957565,0.2003336825,1.706625717,-0.7598299604,18.27,-0.0256,-0.02593338203,1.068063756,-1.780809217,1.126520982,1.341058774,2176.94,580519552,-0.001583538874,0.05933070197,-1.050942264,0.1058480798,0.9638810117,0.664744356,0.08768537648,0.2490052477,-1.106436768,1.194122144,2172.75,2892791,0.008931526458,0.1868132577,-0.03723820517,0.1311820045,1.990273876,0.3863464752,-0.4507574629,0.3209432936,-2.184168484,1.733411021,-0.2639913334,-0.03647896205,-0.2799253394,-0.1324333654
"Friday, November 18, 2016",22344.21,22239.23,22374.36,22146.88,0.01022877141,1.16,0.003646509563,0.116440954,-1.152154854,0.1577376693,0.2945689959,1.116180012,1.156474746,0.1645549634,-0.7231954364,1.879670183,22331,129667,0.003678783871,0.08899747617,-1.323467736,0.1830709432,0.5896971366,1.548971911,1.330466754,0.2014027665,1.593491398,-0.2630246437,17.44,-0.04542966612,-0.04649395191,0.6729690467,-1.402605056,1.119981225,1.19240735,2187.12,576173696,0.004665388865,0.0642462437,-0.6242677301,0.1066209873,0.9778281649,0.5647576988,-0.04630990017,0.2530776462,-0.9951394121,0.9488295119,2184.25,2918293,0.008777076262,0.2045924802,0.6895976222,0.1336848605,1.815021148,0.1184829922,-1.642552943,0.3474357102,-1.868790477,0.2262375349,-0.6192995629,-0.02454378718,-0.2107831166,-0.1055549423
"Monday, November 21, 2016",22357.78,22313.04,22480.75,22227.8,0.01133642032,1.41,0.0006071318264,0.04456508709,-1.273874373,0.1517032964,-0.2420875828,1.362688121,1.218437945,0.1627241225,-0.6965639105,1.915001855,22346,130443,0.0006714864724,0.05400525626,-1.077546174,0.1785074752,0.2038355891,1.674478563,1.06715716,0.2011356495,1.429884093,-0.3627269331,17.45,0.0005733944954,0.0005732301676,0.3968232539,-1.138802842,1.114055413,1.058981248,2181.9,676655488,-0.002389553027,0.06765234594,-0.2829633418,0.1069544618,0.9296879925,0.1574063935,-1.75688558,0.2593217176,-0.8521415196,-0.9047440606,2180.75,2932291,0.004785172458,0.07014595176,-1.77413341,0.1311788331,1.500157606,0.9244253019,1.492860686,0.3652941137,-1.629544405,3.122405091,-1.183426784,0.05921777687,1.328793025,-0.05013323354
"Tuesday, November 22, 2016",22678.07,22491.71,22719.42,22484.6,0.01044029111,1.91,0.01422401932,0.1037474705,-0.2994812334,0.1632060275,0.8653041613,0.9830557155,0.1157538539,0.1638826172,-0.593065212,0.7088190659,22670,130538,0.01439513039,0.1134436931,-0.2245278169,0.1884848164,0.904735819,1.215110885,0.04624089571,0.2049640253,1.433592003,-1.387351108,16.67,-0.0446991404,-0.04572895189,0.3069011616,-0.86755751,1.125267615,1.032994822,2198.18,578108160,0.007433688412,0.07623451604,0.6167852535,0.1086378257,0.9530104835,0.1544694447,-1.087985156,0.2660711134,-0.705106183,-0.3828789735,2193,2972343,0.01356650194,0.06460443959,-1.127502381,0.1392561815,1.617734378,1.150406604,1.295658931,0.3882254267,-1.44090364,2.736562572,-1.391476611,-0.007205872541,-0.06945588655,-0.02575175382
"Wednesday, November 23, 2016",22676.69,22702.41,22804.26,22640.95,0.007193509412,1.82,-0.00006085359069,0.0986574673,-0.002695691246,0.1603083791,0.5571327224,0.5186871178,-1.482013618,0.1652364428,-0.4849445292,-0.9970690891,22716,117539,0.002027057496,0.08967927494,-0.2432893668,0.1845774804,0.5402909593,0.5177261759,-1.550597662,0.2038915266,1.257257116,-2.807854778,16.48,-0.01139772046,-0.01146317228,0.3298033625,-0.6993472111,1.116271277,0.8930258165,2202.94,599368512,0.002163086603,0.06581179204,-0.1363935796,0.1071357901,0.7971267951,0.09815282624,-0.866075831,0.2706108348,-0.5863708352,-0.2797049959,2200.25,2975324,0.001002409936,0.07531335416,-0.6497382628,0.1392223849,1.434994264,1.09897172,0.7914560445,0.4035249207,-1.287708621,2.079164666,-1.059651205,-0.00817616831,-0.08287429765,-0.008264247911
"Thursday, November 24, 2016",22608.49,22574.82,22647.38,22487.54,0.007080455127,1.17,-0.003012025195,0.1057779891,0.4219715667,0.158374205,0.3434182938,0.449188386,-1.113577834,0.1656468751,-0.4006850471,-0.7128927871,22605,98943,-0.004898401269,0.1119435032,0.8450852134,0.1837286927,0.4053846506,0.3818826564,-1.161477686,0.1965923472,0.8901887565,-2.051666443,16.97,0.02973300971,0.02929955476,0.5115275997,0.4502029388,1.115115631,0.8097422788,2204.72,526711808,0.0008076848472,0.05934861512,-1.183293848,0.1065323476,0.6929978464,0.09806865883,-0.5887323531,0.2720788511,-0.5026568158,-0.0860755373,2200.75,2980896,0.001870985835,0.08266358409,-0.2840569326,0.1393247514,1.296443615,0.938888301,0.2213703585,0.4072382093,-1.15979453,1.381164889,-0.3516968358,-0.02447586913,-0.2313890569,-0.01253567365
"Friday, November 25, 2016",22723.45,22609.22,22764.34,22589.53,0.007731801451,1.43,0.005071931466,0.10673782,0.5570206594,0.1578486126,0.2747185856,0.4229431389,-0.7863499252,0.1659762245,-0.3133238441,-0.4730260811,22730,65783,0.005514517118,0.1132155543,0.6501791762,0.1843399035,0.3846627571,0.4091588399,-0.7448085727,0.1884352069,0.5308584975,-1.27566707,16.72,-0.01473187979,-0.01484147159,0.430817908,0.4348291629,1.099564528,0.6578528932,2204.72,526711808,0,0.05803063046,-1.010700837,0.1053815553,0.5601131155,0.115991235,-0.300732087,0.2697507409,-0.4617547152,0.1610226281,2200.75,2980896,0,0.08743689279,1.23730552,0.1388130113,1.160788153,0.1463128159,-1.73569971,0.4021590974,-1.050119112,-0.6855805981,0.4000224348,-0.02220186817,-0.2080037626,-0.007361214956
"Monday, November 28, 2016",22830.57,22738.94,22964.02,22738.94,0.009898438538,1.87,0.004702996462,0.1039935729,0.06745697825,0.1589136609,0.3442385138,0.04958569118,-1.30610009,0.1662101637,-0.2176009604,-1.08849913,22784,28597,0.002372897365,0.1111228793,0.3172400687,0.1840087916,0.2831840513,0.1622227004,-0.9367123515,0.1777290076,0.1010415578,-1.037753909,17.25,0.03169856459,0.03120653582,0.5173571129,0.9945660964,1.1043193,0.6246928853,2213.35,262991648,0.003906688204,0.04688454859,-1.332489265,0.1041093204,0.4202529618,0.1712848997,1.302001209,0.2631460064,-0.4736228382,1.775624048,2211.25,2997249,0.005470941501,0.08783840679,0.8460579651,0.1386237396,1.05052006,0.1551142993,-1.073605719,0.393679929,-0.9536908507,-0.1199148686,1.389282717,-0.01818701721,-0.1748859732,-0.01797630826
"Tuesday, November 29, 2016",22737.07,22739.51,22868.14,22724.59,0.006312800935,1.75,-0.004103795203,0.06754114057,-1.75654791,0.155403698,-0.05357596462,0.262086782,-0.4174300195,0.1594647344,-0.3874213319,-0.03000868758,22790,14708,0.000263308028,0.06078029676,-1.615083042,0.1763197902,-0.5079323434,0.3594236747,-0.05156693054,0.1639760869,-0.4286651129,0.3770981824,17.46,0.01217391304,0.01210040693,0.3461255161,-0.9155160779,1.103213952,0.5437810867,2201.72,567041344,-0.005268331827,0.05489400055,-0.3039025987,0.1070636143,0.5234747815,0.1096902295,-0.2941269586,0.2478811342,-0.6135771453,0.3194501867,2200.75,2989883,-0.002460611764,0.04598649279,-1.712294305,0.1387106304,0.9643231636,0.276840669,-0.5368468472,0.3781251935,-0.867584649,0.3307378017,1.833156012,0.03095881674,0.4583697652,0.001958359351
"Wednesday, November 30, 2016",22789.77,22842.36,22889.47,22755,0.005886869833,2.13,0.002315118885,0.0683559724,-1.074302696,0.1469256721,-0.9356583674,0.3269364138,0.1550638523,0.1560858408,-0.4595925247,0.614656377,22822,131309,0.001403139755,0.06031182076,-1.103337815,0.1629871081,-1.700295274,0.4483641588,0.8642141941,0.1708695969,-0.190480083,1.054694277,16.87,-0.03379152348,-0.03437565385,0.4539716496,0.02882902315,0.9890068444,-0.2532993479,2204.66,588951872,0.001334428913,0.05343886206,-0.2214177505,0.1022245913,0.1171981666,0.07746406146,-1.059079944,0.2192524739,-1.004030348,-0.0550495962,2203.75,3000528,0.00355401698,0.04885537365,-1.021618174,0.1371575417,0.81741738,0.3371995077,-0.1027456735,0.36026694,-0.7891066394,0.6863609659,1.609265542,0.04392721912,0.6426244494,0.02180189254
"Thursday, December 01, 2016",22878.23,22948.65,23012.28,22837.53,0.007614827016,2.19,0.003874052318,0.05988209379,-0.963327576,0.1460306021,-1.076489238,0.3529768918,0.4914070956,0.1518404279,-0.6186853375,1.110092433,22893,133231,0.003106203963,0.03142162341,-1.233036512,0.1629157237,-1.637241528,0.565811107,1.195519421,0.1760921019,-0.03114783352,1.226667255,16.4,-0.0278601067,-0.02825556173,0.4410099808,0.05140458737,0.9809733249,-0.4213876687,2198.81,1060169600,-0.002656997069,0.05635834193,0.5684507209,0.0987055081,-0.2816265752,0.06805728175,-0.9956969715,0.1877220207,-1.548005736,0.5523087646,2198.75,2970185,-0.01016403274,0.09699469202,0.9796009056,0.1373590167,0.7468823552,0.3819912616,1.154299149,0.3426672619,-0.7162932333,1.870592382,0.8412419769,0.06751209161,1.127417018,0.04609206547
"Friday, December 02, 2016",22564.82,22736.84,22756.01,22559.2,0.008655996172,2.56,-0.01379374709,0.1229069795,1.398930533,0.1544211858,-0.2989060963,0.4354191763,1.029421756,0.1394420532,-1.383162549,2.412584305,22575,131953,-0.01398808767,0.1132609723,1.062450046,0.169899722,-1.044468112,0.5660025513,0.8645810296,0.1725766316,-0.2321455157,1.096726545,17.39,0.06036585366,0.05861399354,0.6263491155,1.442698171,0.9870021087,-0.5141657047,2191.08,750913728,-0.003521731975,0.05969201012,1.150477401,0.09792491875,-0.6025130896,0.0750408794,-0.5903905353,0.1453894101,-2.33194102,1.741550485,2192,2958961,-0.003786047234,0.09892912299,0.8861099243,0.1360342786,0.6175980977,0.4157728241,0.9975267594,0.3063442751,-0.6495986811,1.64712544,0.2320601742,-0.003784132213,-0.03078858685,0.03458689546
"Monday, December 05, 2016",22505.55,22580.75,22628.13,22375.28,0.01119759087,1.68,-0.002630110832,0.1103465922,0.855817441,0.1522653404,-0.6793460806,0.4551917081,1.115663288,0.1259099364,-2.152480788,3.268144075,22580,132126,0.0002214594185,0.1097593234,0.9811939011,0.1674344403,-1.281720198,0.5606349966,0.6496430507,0.1716741486,-0.3536270282,1.003270079,16.36,-0.05922944221,-0.06105599719,0.7415576092,1.381496982,0.9933322136,-0.6182810353,2191.95,593367872,0.0003969856521,0.04367444046,-1.650816682,0.09705972632,-2.354017129,0.09555659569,0.6093666633,0.05338665726,-3.272763486,3.882130149,2192,2925447,-0.01139090368,0.0967209146,0.6993508981,0.1352691845,0.5031023883,0.4363547928,1.04217277,0.2801292564,-0.5852947756,1.627467546,-0.4669961986,0.01520122498,0.1377588983,0.03974126149
"Tuesday, December 06, 2016",22675.15,22694.27,22746.67,22625.32,0.005347164725,1.3,0.007507665734,0.1310081487,1.004082322,0.1538791521,-0.6114696413,0.5139534162,1.26875258,0.1131167024,-2.424380193,3.693132773,22705,130864,0.005520605828,0.1216803241,0.872811312,0.1670633992,-1.288888982,0.6255419214,1.12179192,0.1739134719,-0.3644500519,1.486241972,15.11,-0.07640586797,-0.07948255489,0.843058166,1.259281353,1.01846076,-0.596418803,2204.71,627944512,0.005804422368,0.05871609996,0.6728555132,0.06601115885,-3.968628108,0.1023960255,1.283328364,0.1476079265,-1.452227646,2.73555601,2204.25,2923523,-0.0006578936358,0.1003062632,0.539688777,0.1342050363,0.3621289586,0.3513521954,-0.792672642,0.2480696977,-0.5242097706,-0.2684628713,-1.01161313,-0.006674072698,-0.05094395093,0.02583411867
"Wednesday, December 07, 2016",22800.92,22805.13,22843.01,22708.88,0.005881571383,1.14,0.005531274829,0.1372721434,0.8067710961,0.1328599935,-2.672400759,0.4916974786,0.6726889734,0.1443396859,-0.6149896303,1.287678604,22794,131359,0.003912178884,0.1257109075,0.6487608332,0.1443437281,-2.566023137,0.6201483038,1.007535772,0.217594163,1.747120338,-0.7395845663,14.47,-0.04235605559,-0.04327923564,0.8490422984,0.8706172767,1.016701588,-1.120962302,2212.23,552502592,0.00340507558,0.0627774999,0.8836478921,0.06587323698,-2.828260651,0.117378427,1.274645136,0.1960129273,-0.5168630375,1.791508174,2210,2883375,-0.01382791285,0.08759929621,-1.709484164,0.143164027,0.9513679231,0.07903211669,-1.743883254,0.1965161075,-0.468500093,-1.275383161,-1.166253599,-0.0184201406,-0.1341870254,0.006568811312
"Thursday, December 08, 2016",22861.84,23027.38,23076.24,22817.32,0.01124400605,1.76,0.002668259043,0.1354370632,0.7296060524,0.1152516927,-3.123012111,0.1749940612,-1.743725799,0.1988608886,2.36862812,-4.112353919,22837,134003,0.001884684216,0.1239458131,0.7269018038,0.1176652717,-3.085324406,0.1108165227,-1.771925209,0.297165967,3.609910558,-5.381835768,14.59,0.008293020041,0.008258821891,0.8940246964,0.9599386275,0.7330818253,-3.409261514,2241.35,710260224,0.01307730635,0.09895343014,1.668369264,0.07002722228,-2.061590279,0.3253243079,1.769193057,0.2230932803,-0.01053302518,1.779726082,2236.75,2747403,-0.04830538119,0.3025889579,1.786291079,0.2150663229,3.76881644,1.46953058,1.723382872,0.3277724995,-0.3778241063,2.101206979,-0.388193772,-0.01645639704,-0.1215058615,-0.008413519283
"Friday, December 09, 2016",22760.98,22765.84,22813.85,22660.22,0.006748268458,1.62,-0.004421478739,0.08155028896,-1.592883308,0.1050201411,-2.839799411,0.3744441729,-0.2007155762,0.2582406512,3.357258887,-3.557974463,22744,133936,-0.004080653301,0.0588159992,-1.744507945,0.09458408382,-2.993980257,0.4474004173,-0.1187918088,0.4011119814,3.62676075,-3.745552559,14.64,0.003427004798,0.003421145998,0.6184964824,-1.544543987,0.603585402,-3.107275404,2246.19,630279040,0.002157084673,0.07845388388,0.4723045276,0.07003805367,-1.76946614,0.3340509271,1.128243402,0.2436807035,0.351687465,0.7765559369,2247.75,2461457,-0.1099026508,0.7079728286,1.683718389,0.4351097217,4.091586853,4.232670403,1.701970498,1.090291413,-0.04436261824,1.746333116,-0.4591104114,0.04925745366,0.6040132326,0.01168489533
"Monday, December 12, 2016",22433.02,22860.27,22863.61,22375.58,0.02134839177,2.08,-0.01451368575,0.1424714417,0.6786759403,0.1063259471,-2.255611089,0.3958505004,0.04214480094,0.2936310688,3.044568086,-3.002423285,22388,135669,-0.01577627332,0.1375442359,0.7694001344,0.1055857211,-2.119560447,0.4952742414,0.1687600381,0.4509274012,3.028530453,-2.859770415,15.92,0.08743169399,0.08381867188,0.9768755738,1.057082585,0.6651126763,-2.172156402,2259.53,556353856,0.005921379481,0.0671660744,-0.3740223731,0.07044541438,-1.531676155,0.2566645406,0.2650654404,0.2591751102,0.6054975879,-0.3404321475,2260,2079430,-0.1686596333,1.115326245,1.474239506,0.7156437745,3.72909171,7.026801474,1.486886837,2.265008084,1.272430547,0.2144562898,-0.4959885014,-0.0151311189,-0.1062045749,0.001792505622
"Tuesday, December 13, 2016",22446.7,22407.62,22458.42,22292.65,0.007397929811,1.78,0.0006096294907,0.1249394426,0.02445824682,0.1052275024,-1.972205437,0.3929103327,0.2318505199,0.3187383475,2.689152811,-2.457302291,22458,132505,0.003121797121,0.1304745957,0.4741053571,0.1058632686,-1.815967822,0.5081487865,0.3725915756,0.4856789986,2.606144948,-2.233553373,15.73,-0.01193467337,-0.01200646335,0.7445513717,-0.5186998295,0.6351415753,-1.980332377,2256.96,631895168,-0.001138052017,0.08470799245,0.4364329153,0.07097301164,-1.336929841,0.2290142004,-0.2675753137,0.2702072183,0.7645541109,-1.032129425,2256,1628320,-0.2445450092,1.471076137,1.291151672,1.078509735,3.46060295,9.026424717,1.249954645,3.886800318,3.644929529,-2.394974884,-0.4668344514,0.000242220887,0.001938706319,0.0008475875526
"Wednesday, December 14, 2016",22456.62,22596.71,22627.6,22456.62,0.007566588233,1.88,0.0004418381608,0.1098617777,-0.3715221994,0.1049003941,-1.717887165,0.3841369365,0.4171117533,0.3446867588,2.459294673,-2.04218292,22487,130452,0.001290466304,0.1239154771,0.2816155576,0.1039140893,-1.637997591,0.5059862403,0.5407037886,0.5188861078,2.333765284,-1.793061496,15.49,-0.0152574698,-0.01537506264,0.6427726048,-0.8477275309,0.6334344486,-1.721309308,2271.72,592540480,0.00651847879,0.08462894497,0.1602614837,0.0701101819,-1.244301672,0.1829404498,-1.286854131,0.277783337,0.8547309911,-2.141585122,2273.25,1136816,-0.3593174362,1.920055163,1.291273535,1.586776298,3.306330458,10.03965239,1.045900195,6.157895152,3.447468915,-2.40156872,-0.6585247523,0.01897899744,0.1727534165,0.009988772314
"Thursday, December 15, 2016",22059.4,22257.71,22305.07,21999.3,0.01373771156,2.58,-0.01784663332,0.1360803795,0.7034014606,0.1233097638,-0.7885489265,0.3859098262,-0.08855955981,0.3459740105,2.053607559,-2.142167118,22095,135244,-0.01758602587,0.1522663385,0.8768573101,0.1222002918,-0.9757396957,0.5732228988,1.496240526,0.5234526029,1.984604777,-0.488364251,16.75,0.08134280181,0.07820360384,0.7825910177,0.2071468907,0.7018710371,-1.225625002,2253.28,714113344,-0.00815032136,0.09534390966,1.288854399,0.07805132849,-0.7136618986,0.1636127182,-1.03510541,0.2767718015,0.8011232694,-1.836228679,2257,819418,-0.3273923191,1.662854101,0.6053720265,1.857624148,2.833611221,7.536339646,-0.01625784279,8.218943899,3.111771898,-3.128029741,-0.6268124581,-0.01843489334,-0.1354706197,-0.001335179912
"Friday, December 16, 2016",22020.75,21996.38,22155.14,21965.68,0.008613235451,1.96,-0.001753624246,0.1406856715,0.7289108838,0.1224116907,-0.7500698598,0.2151254195,-1.785436105,0.3453475341,1.758160028,-3.543596134,21951,131444,-0.006538642013,0.1506896837,0.9445262629,0.1231142146,-0.857649267,0.196835358,-1.749873198,0.523123203,1.712275328,-3.462148526,16.58,-0.01014925373,-0.01020110856,0.8144465295,0.182335113,0.6845728821,-1.182284421,2262.03,653862656,0.003875707738,0.09734744243,0.9605418787,0.07770610676,-0.6584749734,0.1901977243,-0.3797307254,0.2734367238,0.7190279724,-1.098758698,2263.5,709168,-0.1445018802,1.499899555,-0.1153999531,1.858675878,2.271196573,4.669182373,-1.45527382,9.658705208,2.734198451,-4.189472271,0.2806278481,-0.03544802777,-0.2519661554,-0.02557009889
"Monday, December 19, 2016",21832.68,21945.84,21955.94,21786.56,0.007718091447,1.37,-0.008577260799,0.1251343427,-0.1846967398,0.1253871071,-0.5535841726,0.189601881,-1.215764136,0.3448683835,1.53888513,-2.754649266,21856,129959,-0.004337213182,0.1295907509,-0.5943134524,0.1235717397,-0.7625188035,0.2082528628,-1.051339214,0.5216780962,1.499746566,-2.55108578,17,0.02533172497,0.02501619435,0.6332205937,-1.101630317,0.6915049455,-1.037560756,2258.07,1497525120,-0.001752174073,0.08987731341,-0.08556184825,0.07729480879,-0.608608318,0.09347263019,-1.572360646,0.2678878478,0.614891166,-2.187251812,2268.63,1720882.5,0.8865000677,8.30836227,1.785668523,3.875106772,3.32113641,47.4360101,1.777292434,15.34866663,3.084476432,-1.307183997,0.8742984852,-0.02393568857,-0.1912799321,-0.02614166872
"Tuesday, December 20, 2016",21729.06,21767.61,21873.56,21667.19,0.009480599845,1.34,-0.004757394697,0.1141461463,-0.8250406934,0.1118097081,-1.068752451,0.2123330486,-0.6592812898,0.3421312786,1.343154177,-2.002435467,21704,127271,-0.006978908032,0.1088171504,-1.313051957,0.1106167408,-1.049745953,0.2930408833,-0.3592157162,0.5159702878,1.305838389,-1.665054105,17.1,0.005882352941,0.005865119452,0.6003905027,-0.9747130691,0.6715078469,-1.030191157,2262.53,503191680,0.00197319004,0.09038991323,-0.2254692738,0.0743098395,-0.7054482231,0.07938979863,-1.206737084,0.2596600157,0.4825677295,-1.689304814,2260,2732597,0.4624151984,8.706709261,1.147077772,4.246611774,2.711371007,59.33000466,1.309828443,19.77315612,2.89178763,-1.581959187,1.20070894,-0.01595791571,-0.1398024921,-0.02699343298
"Wednesday, December 21, 2016",21809.8,21770.89,21910.39,21755.85,0.007098469562,1.24,0.003708874902,0.1281573358,-0.0664716824,0.113525835,-0.896132793,0.1632163236,-0.7969169715,0.3361984757,1.149882349,-1.94679932,21838,115157,0.006154996235,0.1342056016,-0.0511839983,0.1136271894,-0.8670049798,0.2817065948,-0.1890281279,0.5046491008,1.11208294,-1.301111068,16.19,-0.05321637427,-0.05468469582,0.7728040561,0.5385078746,0.6993306911,-0.8048104058,2270.76,518207008,0.003630921049,0.07998936672,-1.575015998,0.07468031028,-0.6067748114,0.1068391138,-0.4157337216,0.2497383114,0.3350284179,-0.7507621395,2266.5,2748679,0.005867993564,7.824991313,0.6040194205,4.246726026,2.199707283,58.46119975,0.8431336401,22.89120301,2.593613458,-1.750479818,1.294105698,-0.03204202506,-0.2500209986,-0.03272546443
"Thursday, December 22, 2016",21636.2,21800.22,21822.18,21594.58,0.01044026161,1.48,-0.007991572247,0.0801039348,-1.631067992,0.1155031161,-0.7218345345,0.36537634,1.72516815,0.32675389,0.9481020774,0.7770660726,21615,97528,-0.01026405347,0.09946088797,-1.224758437,0.1170067069,-0.6819618369,0.3252249422,1.149612871,0.4852561429,0.8963348515,0.2532780194,16.9,0.04385423101,0.04291985424,0.5929561834,-0.8686790521,0.7087364918,-0.6779752666,2265.18,432626048,-0.002460351246,0.04740656934,-1.699132635,0.075981104,-0.4504087191,0.3138735839,1.605968701,0.2367542063,0.1448376741,1.461131027,2260.5,2735177,-0.004924282214,6.78192955,0.05333942661,4.246670744,1.869330211,46.88927683,0.1576026315,25.19242631,2.32191486,-2.164312228,0.3728412473,0.01643278505,0.205143294,-0.02110876635
"Friday, December 23, 2016",21574.76,21553.78,21601.07,21491.83,0.005068252529,1.83,-0.002843724898,0.07864645912,-1.099563666,0.1122674911,-0.7950303317,0.3838995252,1.167044897,0.3157707233,0.7499812299,0.4170636667,21538,70568,-0.003568701213,0.09764225235,-0.9584121433,0.1134104111,-0.7214664506,0.2700002978,-0.1314964472,0.4597816812,0.6611953593,-0.7926918064,17.35,0.02662721893,0.02627888446,0.6029791098,-0.4962064838,0.7124951418,-0.5823382097,2260.96,480911520,-0.001864724124,0.04320734629,-1.166201134,0.07670626065,-0.3263784773,0.3670755928,1.276382358,0.2217191066,-0.07571198706,1.352094345,2258.75,2756335,0.007705748324,6.306156239,-1.26078807,4.246862348,1.630332913,16.10977486,-1.685253552,26.88735643,2.086683134,-3.771936685,-0.4516663852,0.01625718042,0.2067121725,-0.01033400418
"Wednesday, December 28, 2016",21754.74,21562.7,21811.96,21488.82,0.0149860639,2.24,0.008307551904,0.1049393945,0.1733799629,0.1160403967,-0.530247515,0.3424987053,0.4946801126,0.296323284,0.4765292219,0.01815089072,21721,34839,0.008460717615,0.1300793015,0.9367153944,0.1189412915,-0.4545042707,0.2718003027,-0.7336656154,0.4230352455,0.3618608824,-1.095526498,17.59,0.01383285303,0.01373805236,0.5893616264,-0.5354232408,0.7056137874,-0.5457441411,2268.88,299941120,0.003496815813,0.0464675617,-0.6829881773,0.07653225014,-0.259681123,0.3492124405,0.763488973,0.2050131871,-0.3218203942,1.085309367,2261,2744092,-0.004451661741,3.276655279,-1.597286413,4.24671751,1.444595977,32.82296393,-0.5394468735,28.08559984,1.880779839,-2.420226713,-0.8978183362,-0.01169821992,-0.1114759617,-0.007957479525
"Thursday, December 29, 2016",21790.91,21591.04,21810.4,21587.07,0.01034364255,1.93,0.001661245535,0.09909402859,0.04455160962,0.1167289385,-0.4177854013,0.3227514799,0.08163917513,0.2764512222,0.2000432324,-0.1184040572,21725,25926,0.0001841366299,0.1196923668,0.2046981733,0.1189182061,-0.3778036058,0.2695886752,-0.5925927179,0.3892940643,0.07018953242,-0.6627822503,17.82,0.01307561114,0.01299086329,0.5908010017,-0.4864528708,0.7058070372,-0.4690110088,2249.92,381535168,-0.008391657636,0.0790202862,1.065333522,0.08074175668,0.1933919099,0.2950699976,0.08297844192,0.1782810711,-0.7283883829,0.8113668248,2245.25,2758174,0.005118629578,0.09614205291,-1.509773083,4.246848924,1.293386013,50.05987589,0.5522592798,28.84962156,1.695884121,-1.143624841,-1.0106704,-0.006583574077,-0.06643764685,-0.005677776047
"Friday, December 30, 2016",22000.56,21818.91,22069.62,21818.91,0.0114904915,2.47,0.009574997219,0.1177927366,1.296531928,0.123064385,0.01527139757,0.2654145726,-1.543961906,0.2628521968,-0.01433895185,-1.529622954,21962,110919,0.01085001602,0.137709642,1.158054089,0.1273470155,0.04091844414,0.285025291,0.02938805801,0.3669481365,-0.1614018435,0.1907899015,16.89,-0.05218855219,-0.05359969122,0.5835250724,-1.18300336,0.7217132834,-0.2914419539,2249.26,344968992,-0.000293386797,0.06835429644,0.722480202,0.08088110265,0.3452421003,0.2518696341,-1.398034929,0.155343263,-1.04322695,-0.3548079793,2245,2752438,-0.002081802192,0.09174488357,-0.996684103,4.246762498,1.165638545,51.26655443,0.7907845789,29.21182331,1.524426094,-0.7336415149,-0.8939155431,-0.03003836456,-0.2550103294,-0.008360938685
