Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_Shanghai Composite,Change %_Shanghai Composite,local risk covarience_Shanghai Composite,向量寬度_Shanghai Composite,Price_USD_CNH,Change %_USD_CNH,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Mar 20, 2015",24375.24,-0.0038,0.12112259904741146,1.1925917379545792,0.10368435754731721,1.9569181522133057,0.344878121490749,1.6596018851609307,0.13253709625938967,-1.7349101980416595,3.3945120832025903,2108.1,0.009000000000000001,11.56265831791661,314.1811896978361,3617.32,0.0098,4.887049852026404,0.04789308854985876,6.2037,-0.002,120.03,-0.0064,1.932,-0.019299999999999998,-0.747486677382933,-0.01975275076683279,0.006156638157408509
"Mar 23, 2015",24494.51,0.0049,0.12101436278392744,0.9225546928227556,0.1056718714751118,1.913036132012999,0.3892516422061037,1.3095781010054621,0.1467066955931003,-1.4369400090071078,2.7465181100125697,2104.42,-0.0017000000000000001,11.639553891333478,-161.82058260992562,3687.73,0.0195,-98.72536967186842,-1.9251447086014342,6.2049,0.0002,119.73,-0.0025,1.909,-0.0084,-0.8582769330950462,-0.019806441987196707,0.0028151052272886584
"Mar 24, 2015",24399.6,-0.0039000000000000003,0.12803162109416566,0.8041227508678569,0.10582338215406949,1.677399262374264,0.3946982472235145,0.9325571150340435,0.15679962152121785,-1.2092432325763476,2.141800347610391,2091.5,-0.0060999999999999995,11.666076978245277,-55.47303627603105,3691.41,0.001,-1.1905586212315318,-0.001190558621231532,6.2101,0.0008,119.75,0.0002,1.873,-0.0189,-0.9868572588059645,-0.03130201467151457,-0.011308586025318729
"Mar 25, 2015",24528.23,0.0053,0.12146851443892778,0.26752800364520707,0.10779738889523947,1.64149615764826,0.14656848329185218,-1.5235784485462929,0.16594989487912548,-1.0164899215538892,-0.5070885269924037,2061.05,-0.0146,11.900841803934886,-483.86204398757036,3660.73,-0.0083,-520.4502927023926,4.319737429429859,6.21,-0.0,119.5,-0.0021,1.927,0.0288,-0.3381399689295246,-0.027432777571371914,-0.024962705802066845
"Mar 26, 2015",24497.08,-0.0013,0.07237800770952481,-1.7736820133919229,0.10585167228870646,1.3034186568578843,0.3618050963295639,0.3332152498502289,0.17007098886613622,-0.8854932103660071,1.2187084602162361,2056.15,-0.0024,11.914052963062034,-27.16412483928434,3682.1,0.0058,-5.914214892517209,-0.03430244637659981,6.2161,0.001,119.2,-0.0025,1.996,0.0358,-0.534011128231254,0.026333127590017782,-0.014091885715249053
"Mar 27, 2015",24486.2,-0.0004,0.06395673537634661,-1.2233791419003162,0.10547384659615572,1.1439561982849518,0.48547072184157836,1.0330317356339032,0.1718017749767513,-0.7844109632620242,1.8174426988959274,2061.02,0.0024,11.88062221618422,68.90143793011157,3691.1,0.0024,3.5223759476757275,0.008453702274421744,6.2118,-0.0007000000000000001,119.14,-0.0005,1.96,-0.018000000000000002,-0.2698134654047878,0.06716020497059913,0.029747092066367067
"Mar 30, 2015",24855.12,0.0151,0.12020472536468778,0.6237942957172589,0.11904945102550285,2.1361329669467164,0.4834364879908238,0.7874281323666076,0.17517496046353073,-0.6732295794463627,1.4606577118129702,2086.24,0.012199999999999999,11.913835416826444,-69.29070770783437,3786.57,0.0259,43.47945898266187,1.1261179876509424,6.2082,-0.0006,120.08,0.0079,1.953,-0.0016,-0.0299261372336575,0.035814517043118124,0.05481132161107517
"Mar 31, 2015",24900.89,0.0018,0.10564004922376743,0.3303818686487791,0.11593379780583454,1.693600710758975,0.4281375818770749,0.3349141520195706,0.17279265100624933,-0.6206949147624793,0.9556090667820498,2067.89,-0.0088,12.041689838434346,-264.38887989876457,3747.9,-0.0102,-33.702750171674914,0.34376805175108416,6.2063,-0.0003,120.14,0.0005,1.927,-0.013300000000000001,0.20001946517366526,0.07226647178420875,0.0811769145853251
"Apr 01, 2015",25082.75,0.0073,0.10799916666345163,0.5714543929069044,0.11199524660965668,1.2083323276258584,0.38789198033658057,-0.7458600489606361,0.17166555430264924,-0.5575231726104362,-0.1883368763501999,2059.69,-0.004,12.177924833348708,-280.6018566751627,3810.29,0.0166,59.76154570913352,0.9920416587716164,6.2046,-0.0003,119.77,-0.0031,1.859,-0.0353,0.22410319816069646,0.08747131858050719,0.10143474837640296
"Apr 02, 2015",25275.64,0.0077,0.09575499986945846,-0.1388584547513225,0.10404293293990112,0.4179372223449069,0.33794985853053044,-1.368195709711343,0.17013004827591696,-0.49983662525910044,-0.8683590844522426,2066.96,0.0034999999999999996,12.228412741417348,-104.3564864615546,3825.78,0.0040999999999999995,5.340946799557243,0.021897881878184696,6.1999,-0.0008,119.72,-0.0004,1.913,0.028999999999999998,0.6619757924784282,0.14735433373102486,0.14439819830094072
