Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年9月27日,1336.88,29.51,96.47689547,-48.00%,500.2649996,89.00%,1878.917238,178.00%,1597.699243,58.00%
2013年9月30日,1329.03,29.77,85.96202994,-58.00%,485.4958193,81.00%,1642.495687,143.00%,1683.073727,68.00%
2013年10月1日,1287.54,24.22,285.2740917,134.00%,470.7702207,73.00%,1485.69878,119.00%,1653.728081,64.00%
2013年10月2日,1316.03,28.46,269.7956074,119.00%,442.0428707,58.00%,1517.9258,124.00%,1597.824682,58.00%
2013年10月3日,1316.86,23.8,266.4297005,116.00%,434.9840168,54.00%,1424.724343,110.00%,1591.43413,57.00%
2013年10月4日,1311.09,23.87,216.3760759,68.00%,390.4533894,30.00%,1161.373865,70.00%,1595.064629,58.00%
2013年10月7日,1323.1,24.48,195.250164,47.00%,333.4063839,0.00%,548.8644868,-22.00%,1609.309945,59.00%
2013年10月8日,1319.29,23.98,62.68614622,-80.00%,308.2734496,-13.00%,1196.562121,75.00%,1742.481399,75.00%
2013年10月9日,1305.59,24.26,98.14937987,-46.00%,281.1062212,-28.00%,1203.557685,77.00%,1815.735277,84.00%
2013年10月10日,1287.6,24.02,198.0299548,50.00%,309.2196297,-13.00%,978.2729351,43.00%,1754.446286,76.00%
2013年10月11日,1272.2,24.39,305.4724351,153.00%,355.7420579,12.00%,1355.136704,99.00%,1682.959701,68.00%
2013年10月14日,1272.48,18.22,294.4496116,143.00%,392.608709,31.00%,1570.501487,132.00%,1647.032189,64.00%
2013年10月15日,1282.35,13.28,194.9078411,47.00%,411.4785813,41.00%,1204.622843,77.00%,1629.578993,62.00%
2013年10月16日,1282.51,13.24,96.64879116,-47.00%,386.7567196,28.00%,1212.174097,78.00%,1672.074245,67.00%
2013年10月17日,1320.32,21.6,281.8868755,131.00%,331.6759519,-1.00%,1258.937621,85.00%,1579.150841,56.00%
2013年10月18日,1316.25,21.06,310.718931,158.00%,327.1797106,-3.00%,1274.156884,87.00%,1495.553393,46.00%
2013年10月21日,1316.02,21.02,274.0482092,123.00%,324.3535563,-5.00%,1232.674906,81.00%,1414.804472,36.00%
2013年10月22日,1340.11,22.11,294.1721222,143.00%,339.4510918,3.00%,1244.676269,83.00%,1391.868895,34.00%
2013年10月23日,1333.47,20.36,155.3569432,9.00%,338.6066665,3.00%,878.5453002,28.00%,1389.134548,33.00%
2013年10月24日,1346.75,18.07,198.013905,50.00%,360.2963995,14.00%,947.5248183,38.00%,1300.568084,23.00%
2013年10月25日,1350.62,17.84,193.393484,46.00%,376.4402961,23.00%,832.400356,21.00%,1236.560388,15.00%
2013年10月28日,1352.63,18.03,112.0955013,-33.00%,399.6546877,35.00%,957.6153472,40.00%,1205.418402,11.00%
2013年10月29日,1345.05,18.87,106.0932969,-38.00%,403.8633241,37.00%,616.3258714,-12.00%,1233.182616,15.00%
2013年10月30日,1344.55,12.32,50.41839664,-92.00%,416.8250956,44.00%,893.7756716,30.00%,1321.071166,25.00%
2013年10月31日,1323.06,15.62,167.2248538,20.00%,417.3895283,45.00%,795.1034051,15.00%,1298.089427,22.00%
2013年11月1日,1316.18,15.93,223.532656,75.00%,416.7834853,44.00%,934.8950685,36.00%,1300.137458,23.00%
2013年11月4日,1314.64,11.58,213.5447059,65.00%,416.3592484,44.00%,1042.475025,52.00%,1302.495611,23.00%
2013年11月5日,1311.68,11.45,188.3880868,41.00%,416.7004925,44.00%,988.7657828,44.00%,1215.506735,13.00%
2013年11月6日,1317.89,9.97,60.06339851,-83.00%,414.6319754,43.00%,930.8541134,35.00%,1261.145178,18.00%
2013年11月7日,1307.63,9.78,57.44261248,-85.00%,401.4784876,36.00%,1178.658606,73.00%,1348.928206,28.00%
2013年11月8日,1288.5,10.87,164.3311205,18.00%,380.2519812,25.00%,1040.843279,52.00%,1281.958336,21.00%
2013年11月11日,1282.81,10.88,216.2610815,68.00%,364.8999624,17.00%,1051.036802,54.00%,1222.582474,14.00%
2013年11月12日,1268.04,10.91,282.2479749,131.00%,387.157987,28.00%,1394.008189,105.00%,1274.12428,20.00%
2013年11月13日,1281.75,12.64,203.8603929,56.00%,388.1145742,29.00%,1177.029859,73.00%,1236.76552,15.00%
2013年11月14日,1287.18,13.24,115.3697637,-29.00%,404.0055685,37.00%,881.4085463,28.00%,1210.814855,12.00%
2013年11月15日,1290.18,13.48,120.7599763,-24.00%,415.2938677,43.00%,997.1628213,45.00%,1126.51819,2.00%
2013年11月18日,1275.44,14.4,127.1429918,-18.00%,439.463913,56.00%,1028.585385,50.00%,1068.436207,-5.00%
2013年11月19日,1275.72,13.79,94.25360411,-50.00%,447.9009389,61.00%,594.5979237,-15.00%,978.0268484,-15.00%
2013年11月20日,1244.33,17.93,257.8541225,108.00%,496.856078,87.00%,927.7327767,35.00%,1043.884666,-8.00%
2013年11月21日,1242.91,17.13,298.7275435,147.00%,520.6924689,99.00%,1305.437984,92.00%,1146.142456,4.00%
2013年11月22日,1243.8,17.31,248.1913181,98.00%,523.8365406,101.00%,1265.390569,86.00%,1179.847251,8.00%
2013年11月25日,1251.38,17.21,197.1289049,49.00%,500.6679392,89.00%,1117.051076,64.00%,1168.070516,7.00%
2013年11月26日,1242.85,15.68,50.98130763,-91.00%,484.5178924,80.00%,1366.906997,101.00%,1220.247192,13.00%
2013年11月27日,1237.9,14.98,68.81407089,-74.00%,459.4475288,67.00%,1551.912463,129.00%,1199.609417,11.00%
2013年11月28日,1244.65,15.51,68.607309,-74.00%,446.5413688,60.00%,1273.51201,87.00%,1247.766139,16.00%
2013年11月29日,1253.35,15.78,89.88911729,-54.00%,427.3501231,50.00%,833.262618,21.00%,1251.570319,17.00%
2013年12月2日,1219.83,20.65,176.600332,30.00%,437.6031368,55.00%,707.2192978,2.00%,1236.677644,15.00%
2013年12月3日,1223.42,17.02,200.6773637,53.00%,433.9349946,53.00%,894.5140122,30.00%,1241.660961,16.00%
2013年12月4日,1243.79,19.7,207.1211569,59.00%,389.2484532,30.00%,919.2585359,34.00%,1203.707225,11.00%
2013年12月5日,1225.23,21.29,207.7157268,59.00%,365.4502691,17.00%,709.8595563,2.00%,1149.819771,5.00%
2013年12月6日,1229.1,21,131.969954,-13.00%,356.4312824,12.00%,456.4412208,-36.00%,1157.196064,6.00%
2013年12月9日,1240.35,21.55,130.1073503,-15.00%,341.159905,4.00%,577.9282909,-18.00%,1150.48875,5.00%
2013年12月10日,1262.19,23.34,206.2169425,58.00%,337.9147019,2.00%,591.0050413,-16.00%,1079.846706,-3.00%
2013年12月11日,1252.32,23.82,220.4640176,72.00%,317.6671647,-8.00%,630.4598953,-10.00%,1089.806805,-2.00%
2013年12月12日,1225.49,26.21,219.4808562,71.00%,294.7371673,-21.00%,660.882588,-5.00%,1094.482642,-2.00%
2013年12月13日,1238.69,22.26,198.7869844,51.00%,245.4005603,-47.00%,531.2125979,-25.00%,1086.990229,-3.00%
2013年12月16日,1241.32,22.25,198.0305351,50.00%,214.7227053,-63.00%,154.3726617,-81.00%,1079.385907,-3.00%
2013年12月17日,1230.89,20.81,146.0593239,0.00%,176.7693387,-83.00%,429.1527404,-40.00%,1045.771134,-7.00%
2013年12月18日,1218.53,19.89,133.1019163,-12.00%,190.9413591,-76.00%,530.5062788,-25.00%,1011.50216,-11.00%
2013年12月19日,1188.68,23.52,304.5225079,152.00%,258.8926403,-40.00%,958.7786133,40.00%,1020.953853,-10.00%
2013年12月20日,1203.24,24.11,299.2671284,147.00%,281.115759,-28.00%,1163.421629,71.00%,1083.479004,-3.00%
2013年12月23日,1198.86,20.6,236.9808934,88.00%,298.4869386,-19.00%,1159.050602,70.00%,1103.35535,-1.00%
2013年12月24日,1204.35,21.25,153.0723866,7.00%,309.3599151,-13.00%,1135.910841,66.00%,1011.77147,-11.00%
2013年12月25日,1204.62,18.54,95.29836095,-49.00%,319.2148729,-8.00%,1303.680939,92.00%,978.7519747,-15.00%
2013年12月26日,1210.64,17.49,59.82346991,-83.00%,317.7273069,-8.00%,1405.517121,107.00%,991.8676093,-14.00%
2013年12月27日,1213.27,17.5,80.75225936,-63.00%,303.0542724,-16.00%,1014.370802,48.00%,1002.857613,-12.00%
2013年12月30日,1196.57,18.32,91.98282187,-52.00%,317.917641,-8.00%,492.6189773,-31.00%,1048.486703,-7.00%
